,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
37,38,9,75,11,92,52,82,87,47,98,73,87,36,99,13,77,52,38,33,68,87,1
38,39,49,32,69,33,25,28,15,33,11,55,71,57,33,92,11,36,74,36,68,65,2
39,40,67,23,96,65,44,53,66,50,94,93,89,97,7,55,13,35,85,8,90,48,2
40,41,88,97,91,33,49,11,64,84,71,22,57,44,74,44,64,81,13,85,41,22,8
41,42,68,61,49,22,78,59,16,91,70,33,24,83,48,74,15,32,79,79,51,67,10
42,43,29,57,11,49,43,11,39,2,49,37,38,43,24,86,1,25,3,16,67,6,10
43,44,4,11,32,1,10,82,22,77,67,92,59,97,72,5,8,63,90,95,12,23,1
44,45,1,51,37,39,16,56,70,11,87,50,79,39,31,15,70,74,42,87,33,4,4
45,46,61,7,1,71,63,47,1,75,96,11,18,53,91,76,52,19,84,81,23,53,4
46,47,87,67,95,60,32,35,23,49,78,56,19,40,1,48,89,35,77,14,42,27,10
47,48,51,61,13,65,81,99,54,26,80,56,6,88,63,20,56,84,52,48,21,36,3
48,49,42,35,5,56,33,94,96,24,16,87,37,53,40,86,67,35,49,85,68,48,9
49,50,60,19,77,58,37,28,74,6,80,4,13,59,70,3,37,84,97,60,17,57,8
50,51,51,15,9,7,43,33,75,61,15,37,87,10,52,41,51,8,5,97,23,27,5
51,52,70,63,37,47,2,53,80,48,9,35,61,54,30,97,66,45,98,70,6,58,4
52,53,20,67,33,44,51,15,44,45,73,71,94,92,85,23,83,66,14,32,89,18,5
53,54,36,40,53,97,33,59,45,92,97,92,7,88,52,70,54,7,28,79,18,7,4
54,55,55,67,58,8,47,50,7,71,67,53,60,25,45,83,4,90,66,68,49,15,4
55,56,12,64,75,55,95,41,62,57,57,76,4,88,84,21,61,3,31,83,87,48,4
56,57,95,44,76,34,49,11,18,27,88,54,38,90,63,47,44,66,45,53,91,26,2
57,58,32,21,85,25,5,36,59,21,39,50,33,74,14,67,25,66,89,12,40,30,3
58,59,91,33,51,86,30,41,63,96,35,60,78,10,48,30,66,16,49,36,81,66,6
59,60,27,12,22,18,84,58,31,24,71,63,37,5,11,96,7,39,88,12,43,81,4
60,61,93,72,32,35,89,86,71,19,59,41,57,35,59,5,86,50,62,81,74,19,5
61,62,59,90,98,45,9,83,66,80,83,80,16,93,51,47,92,88,70,54,7,63,3
62,63,92,61,2,78,78,43,83,70,85,48,69,34,13,73,42,9,55,34,49,8,4
63,64,96,55,88,98,59,43,98,5,69,49,85,83,71,46,34,97,51,76,85,58,1
64,65,84,66,32,42,33,97,91,73,68,84,58,68,94,22,73,22,2,46,14,15,4
65,66,9,36,87,27,38,13,34,53,63,83,21,74,86,67,41,26,18,11,75,75,7
66,67,88,19,40,45,7,17,12,13,58,28,60,96,46,18,5,33,96,49,28,32,1
67,68,90,95,44,55,12,92,60,21,54,65,56,97,51,90,85,89,47,62,87,37,10
68,69,80,88,89,7,16,70,71,48,60,86,6,55,8,94,45,57,16,86,22,50,9
69,70,84,70,19,98,54,34,96,67,85,47,57,8,26,18,61,7,96,56,35,51,6
70,71,88,76,18,93,25,49,51,22,48,61,3,98,23,26,29,60,60,90,21,43,9
71,72,63,31,8,69,9,84,87,22,30,90,47,4,19,6,37,22,17,8,19,15,6
72,73,64,60,88,98,17,51,49,13,67,52,91,37,17,73,36,62,14,25,79,75,7
73,74,91,53,73,44,22,3,35,45,22,22,10,80,47,11,62,46,17,45,83,22,3
74,75,91,46,81,52,73,62,75,65,41,50,84,47,11,72,13,52,82,92,78,64,1
75,76,73,83,54,8,61,93,22,34,95,93,22,27,43,81,62,44,51,23,44,53,10
76,77,78,99,88,45,15,3,98,89,62,78,40,82,62,77,67,73,48,70,70,71,5
77,78,75,59,12,59,68,2,74,95,20,36,33,49,87,8,42,71,56,98,40,24,8
78,79,55,81,73,20,88,8,43,59,12,32,45,1,24,29,45,59,93,83,29,83,8
79,80,45,39,47,58,24,37,28,51,80,79,57,49,27,80,91,79,71,36,46,52,1
80,81,92,57,97,87,20,93,49,31,66,95,14,19,44,50,5,3,58,47,72,19,7
81,82,28,25,41,39,55,29,49,40,39,38,96,48,6,27,29,33,35,54,52,69,7
82,83,56,5,70,39,46,23,86,57,70,64,91,99,49,8,48,3,73,51,66,90,10
83,84,69,1,30,38,58,23,32,77,46,3,46,93,1,55,11,87,95,8,62,98,7
84,85,88,62,90,59,92,53,34,65,69,18,95,69,87,14,3,67,67,52,67,20,4
85,86,94,50,60,30,64,46,37,16,74,80,70,26,50,41,93,23,16,21,70,60,7
86,87,81,47,8,59,41,23,89,83,73,41,27,55,76,8,17,85,87,31,30,43,5
87,88,11,10,49,69,84,29,8,13,80,1,77,77,69,18,70,89,99,42,71,2,10
88,89,47,90,57,79,76,79,69,25,68,41,91,24,28,98,75,34,78,29,94,96,9
89,90,65,60,53,23,53,53,81,65,96,80,96,61,4,34,79,14,81,38,37,49,6
90,91,52,39,73,19,92,86,54,15,52,36,6,14,21,3,23,33,93,91,84,6,1
91,92,61,92,78,50,41,66,84,20,57,29,5,49,1,81,82,87,51,64,62,22,3
92,93,87,34,72,74,80,56,96,27,89,89,56,4,47,9,18,55,47,83,99,61,6
93,94,53,11,44,91,73,38,93,52,6,88,47,95,16,60,14,7,60,71,88,96,2
94,95,59,89,68,47,32,41,68,86,86,47,8,89,58,72,61,25,55,52,35,21,4
95,96,43,77,47,79,47,26,5,21,71,96,12,60,42,13,92,36,3,56,84,66,1
96,97,26,18,15,11,4,50,35,99,39,52,23,54,48,78,27,90,65,90,1,67,5
97,98,87,2,10,42,54,46,56,33,45,84,53,98,42,81,35,43,13,49,45,41,5
98,99,11,62,67,77,25,76,9,57,12,31,49,42,69,98,77,64,68,91,29,30,3
99,100,61,1,39,12,12,55,60,44,90,91,35,1,75,8,17,99,4,44,17,35,1
