,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
25,26,49,76,18,8,33,75,78,35,84,23,35,83,28,69,91,32,43,62,61,35,4
26,27,39,54,70,13,99,81,20,29,53,7,33,86,69,70,80,57,33,14,85,58,3
27,28,73,88,49,53,30,99,66,49,50,54,19,12,65,5,48,92,58,98,28,29,10
28,29,73,29,87,45,84,2,63,58,25,36,83,92,77,11,61,80,1,24,27,64,2
29,30,4,47,12,34,63,45,12,23,32,54,80,80,22,76,28,40,91,74,58,91,1
30,31,91,62,85,95,38,42,52,87,14,63,70,70,16,68,46,85,27,15,3,58,5
31,32,23,55,39,20,83,80,30,38,63,79,7,81,21,57,84,86,26,30,19,50,7
32,33,55,53,25,66,37,29,44,66,12,54,91,50,25,87,4,42,90,73,26,25,10
33,34,80,60,30,72,89,35,14,80,59,72,5,8,11,22,73,59,64,83,89,80,3
34,35,40,93,88,12,77,31,14,73,73,46,13,11,56,30,79,93,26,87,66,84,2
35,36,39,66,48,51,80,17,1,65,83,98,12,32,8,29,1,26,28,96,74,67,8
36,37,44,65,57,10,35,67,89,60,28,30,53,39,17,83,12,93,25,49,83,43,2
37,38,23,96,29,95,25,63,69,21,14,63,7,50,5,58,9,69,97,39,79,31,1
38,39,52,21,91,81,91,52,10,39,57,13,17,8,89,84,77,22,79,79,56,11,6
39,40,20,3,83,64,79,60,47,45,80,99,99,91,46,35,18,33,36,76,81,52,6
40,41,64,86,63,3,80,65,31,64,70,1,37,92,85,30,85,11,80,58,65,8,6
41,42,67,10,65,44,56,32,17,15,44,89,26,2,78,52,1,46,27,28,49,78,2
42,43,1,41,57,52,64,12,1,9,93,25,33,98,79,90,50,45,99,14,86,78,9
43,44,89,82,50,20,73,13,22,98,33,59,58,62,32,66,63,45,42,14,71,9,8
44,45,54,43,36,35,46,34,76,71,60,34,11,10,72,54,88,27,20,28,15,12,5
45,46,12,46,53,21,6,32,30,37,57,84,42,11,18,5,60,16,23,24,7,70,10
46,47,70,24,40,86,57,97,79,2,74,96,23,66,59,17,3,25,1,77,86,66,1
47,48,19,35,35,10,42,61,5,66,97,88,66,27,89,42,43,73,11,69,10,9,5
48,49,99,78,8,6,5,63,40,3,18,19,77,9,91,33,47,71,70,52,23,15,8
49,50,18,27,85,89,61,76,88,26,53,47,24,1,68,48,20,18,52,36,11,9,4
50,51,83,40,27,93,60,34,64,10,81,64,81,45,51,90,90,58,7,58,2,36,6
51,52,83,81,21,88,9,41,24,36,65,24,34,33,79,18,73,60,94,25,8,68,9
52,53,95,96,92,7,15,60,21,27,68,85,65,10,21,76,85,51,60,76,46,68,7
53,54,21,4,91,83,53,40,84,90,21,92,17,14,12,99,68,85,8,71,69,39,6
54,55,30,94,65,86,54,1,86,84,89,34,79,77,39,66,21,46,8,76,79,61,1
55,56,84,87,82,22,53,61,8,79,60,15,40,71,95,43,38,8,79,24,39,37,7
56,57,14,80,28,71,74,72,1,85,55,7,97,46,96,18,21,35,53,43,46,86,2
57,58,25,47,84,20,3,58,2,73,11,89,59,54,21,6,31,99,54,29,94,79,1
58,59,47,24,82,63,23,5,66,73,49,65,44,81,33,2,19,22,50,77,74,57,5
59,60,2,44,2,60,26,82,99,38,15,86,15,71,5,92,34,16,43,36,18,41,7
60,61,62,54,98,19,92,85,8,67,24,98,93,40,2,20,27,56,46,66,84,58,2
61,62,68,57,15,54,51,89,21,3,99,58,14,37,81,52,19,37,16,15,64,64,3
62,63,60,6,43,6,2,34,71,63,7,45,78,7,48,31,75,80,41,77,32,43,3
63,64,67,47,73,80,68,88,44,6,44,34,7,93,58,50,35,21,50,91,87,64,9
64,65,22,63,21,87,30,33,42,22,98,69,94,17,8,84,30,49,76,51,81,66,2
65,66,50,45,8,30,71,48,44,92,19,27,63,90,95,73,23,39,42,30,50,7,8
66,67,27,76,71,75,94,88,69,11,7,12,58,42,49,89,67,20,83,21,24,83,7
67,68,43,53,46,58,99,48,81,85,98,78,94,94,83,38,22,6,7,19,40,68,2
68,69,43,49,12,88,47,56,27,15,42,5,80,65,38,68,43,28,9,56,74,64,3
69,70,36,52,16,96,66,20,2,34,67,22,17,13,42,55,48,54,90,65,56,43,6
70,71,45,80,48,63,15,84,70,41,50,64,10,33,37,96,11,76,81,51,54,36,3
71,72,6,84,35,31,4,44,75,56,15,73,3,51,47,44,33,76,32,22,63,80,10
72,73,8,89,39,6,22,79,77,45,96,90,73,28,38,44,77,11,26,14,64,78,9
73,74,51,23,66,13,84,98,34,38,54,1,23,1,95,13,47,97,54,22,96,57,6
74,75,64,75,36,15,55,76,30,78,27,8,51,65,62,10,92,10,91,71,54,30,10
75,76,44,26,77,54,89,88,74,63,6,44,99,47,74,84,41,50,10,75,27,18,5
76,77,5,54,9,44,99,68,33,68,66,94,55,49,71,61,94,89,98,69,49,92,1
77,78,38,18,32,42,16,13,16,99,75,97,92,60,13,71,78,17,47,21,86,19,10
78,79,72,4,67,12,86,3,24,3,15,30,56,19,91,37,4,63,76,90,18,14,5
79,80,82,5,50,11,64,50,66,62,54,90,43,3,60,1,84,98,99,52,3,7,9
80,81,53,18,8,23,67,24,80,75,44,3,15,70,49,16,90,69,66,11,20,12,6
81,82,77,51,47,52,96,47,25,94,39,46,34,26,83,51,88,33,50,97,80,31,2
82,83,19,74,38,19,54,13,71,7,44,65,12,60,67,31,8,15,60,39,51,18,8
83,84,5,84,62,18,88,84,60,11,85,15,44,33,53,52,51,80,85,56,64,53,9
84,85,53,65,55,28,33,67,42,68,27,79,53,55,86,13,49,3,39,37,91,95,7
85,86,82,19,27,46,37,14,55,81,31,57,19,53,87,9,21,2,46,68,3,96,10
86,87,43,3,27,3,35,70,3,98,69,82,73,28,81,65,67,90,80,88,85,61,1
87,88,8,78,38,28,5,26,30,67,62,58,12,93,51,87,82,34,72,3,51,69,4
88,89,87,82,81,81,86,79,80,30,66,9,35,96,48,84,9,32,98,55,95,32,2
89,90,17,43,19,36,81,95,23,65,83,84,15,33,74,73,68,51,47,25,70,47,8
90,91,94,98,18,41,29,13,54,98,79,9,7,19,37,84,44,17,35,44,84,84,3
91,92,29,8,69,75,43,52,42,48,77,15,67,40,42,65,75,48,1,84,9,70,7
92,93,1,15,1,45,17,17,76,46,58,74,89,32,47,4,21,56,28,80,99,52,5
93,94,77,47,79,60,5,94,49,41,93,94,85,19,76,45,7,44,29,94,21,97,9
94,95,21,94,10,16,19,83,44,39,23,14,37,29,32,60,50,13,34,72,48,51,10
95,96,85,84,42,79,56,50,22,20,93,30,76,25,87,38,23,32,6,86,71,56,3
96,97,21,96,76,46,63,80,88,82,39,73,58,32,80,61,38,72,49,9,82,97,6
97,98,88,89,25,59,22,69,79,2,5,4,93,67,4,37,41,74,85,9,26,67,5
98,99,2,51,27,23,43,48,72,66,99,94,73,3,82,8,50,47,95,12,67,59,5
99,100,98,38,84,85,53,25,92,35,92,98,64,37,66,75,10,1,4,70,38,41,5
