,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
46,47,66,88,99,76,78,20,21,44,89,88,1,72,95,4,19,72,69,56,96,33,1
47,48,98,13,3,77,56,14,77,33,42,52,43,2,83,79,8,66,10,43,64,43,8
48,49,39,65,82,11,11,91,38,54,51,66,19,89,18,21,3,9,51,61,15,1,8
49,50,54,9,76,56,57,65,25,26,56,40,12,53,7,58,82,32,56,93,78,84,9
50,51,23,18,21,13,52,22,15,75,7,89,72,19,49,8,34,95,2,97,59,29,6
51,52,37,12,79,11,65,4,15,6,99,40,76,82,74,6,81,7,13,86,2,11,1
52,53,89,1,34,66,61,31,90,1,83,98,31,39,79,29,68,11,14,92,71,40,8
53,54,14,80,37,64,70,79,5,42,50,64,47,49,50,53,57,76,80,57,34,99,2
54,55,36,94,62,9,28,43,6,52,94,83,1,40,50,90,46,41,62,62,48,89,7
55,56,12,1,44,10,15,7,58,27,87,71,80,66,77,25,94,77,35,61,52,3,10
56,57,97,6,75,27,78,40,50,1,9,2,31,88,22,5,93,31,61,19,55,18,1
57,58,76,85,24,84,89,25,85,66,95,27,96,99,3,30,29,22,56,25,4,38,3
58,59,27,39,12,6,86,64,84,41,29,90,81,55,21,18,50,72,70,28,38,40,7
59,60,87,59,48,30,32,56,18,45,88,83,23,35,53,87,15,47,4,55,49,36,1
60,61,58,46,45,82,99,35,54,7,18,79,83,89,27,22,14,25,29,73,50,68,10
61,62,81,40,4,14,25,96,12,64,48,15,98,9,60,41,88,21,84,37,1,72,4
62,63,28,18,72,29,42,28,28,32,76,97,97,15,60,9,16,64,86,47,91,96,9
63,64,70,27,63,84,29,77,16,50,3,66,23,12,38,49,95,69,32,29,9,48,7
64,65,24,3,74,13,90,49,39,94,72,54,41,2,61,56,65,13,76,50,9,26,3
65,66,99,88,22,20,9,9,55,89,96,64,44,43,34,34,58,7,64,41,43,11,10
66,67,5,34,18,58,62,84,97,10,8,69,11,69,68,7,80,44,69,19,23,48,5
67,68,52,36,78,20,26,63,20,12,82,54,47,88,58,6,34,48,43,23,48,90,9
68,69,10,54,47,67,9,47,95,79,77,98,88,49,30,28,12,34,17,96,13,45,1
69,70,44,20,65,20,16,96,41,95,24,60,58,47,59,52,49,48,3,16,75,46,2
70,71,63,75,53,46,29,96,39,53,25,5,45,66,79,89,96,27,18,47,75,77,1
71,72,24,97,63,89,40,20,32,4,22,65,8,93,45,20,89,62,63,40,51,17,4
72,73,15,90,17,21,96,12,75,48,63,54,91,44,92,20,52,26,89,99,67,34,8
73,74,73,99,63,44,11,24,39,46,92,74,84,82,91,97,24,70,62,81,24,73,7
74,75,11,17,23,83,56,57,6,22,43,9,19,3,46,81,39,13,42,95,71,58,8
75,76,69,91,11,45,66,90,47,20,46,52,49,41,78,33,17,40,2,18,74,64,8
76,77,12,79,15,73,53,4,50,83,32,83,54,23,74,46,81,46,41,65,32,73,4
77,78,35,66,31,7,67,99,66,63,4,77,62,73,72,52,5,98,93,2,66,81,10
78,79,34,33,6,67,37,6,53,62,53,52,97,87,73,46,64,68,9,28,62,7,9
79,80,35,10,18,87,79,73,66,69,51,76,7,49,45,19,35,64,96,94,79,97,3
80,81,63,16,49,5,73,27,19,93,71,50,40,58,16,48,50,63,41,59,86,80,2
81,82,17,60,10,99,82,54,38,62,86,30,47,74,81,66,49,73,47,88,11,34,10
82,83,56,25,45,70,35,97,95,90,77,61,94,33,10,23,19,38,31,2,51,34,7
83,84,55,95,48,6,13,8,64,47,51,73,36,81,63,16,83,31,62,66,31,60,1
84,85,21,87,87,41,34,36,86,90,4,12,90,57,40,1,84,12,54,32,16,38,6
85,86,49,13,53,11,73,55,90,8,59,8,91,57,65,30,39,3,67,11,46,81,6
86,87,30,70,40,98,60,52,24,44,39,14,6,78,21,53,24,59,14,41,45,75,5
87,88,88,11,75,20,90,41,33,15,7,51,16,54,68,87,35,29,33,35,54,69,6
88,89,16,7,45,84,69,33,18,53,31,18,59,29,73,19,74,96,67,56,69,47,10
89,90,42,63,73,3,52,64,62,5,22,94,62,13,47,48,72,57,73,74,88,40,10
90,91,19,35,36,66,51,80,67,40,93,79,93,67,61,11,37,98,52,75,43,51,10
91,92,42,34,68,17,22,83,85,74,96,16,46,92,31,65,36,89,1,95,7,75,1
92,93,51,23,60,83,45,24,47,65,9,53,11,74,79,37,56,41,56,69,92,39,10
93,94,2,26,67,53,93,44,17,73,18,71,78,40,24,10,27,30,94,73,57,42,2
94,95,88,47,64,42,50,65,32,80,56,22,55,60,43,26,6,48,66,65,99,22,5
95,96,70,76,87,18,5,42,23,26,98,71,11,8,29,91,77,95,41,9,47,89,1
96,97,25,78,24,19,39,94,26,20,19,82,51,79,28,50,96,64,54,46,26,54,5
97,98,11,86,66,72,88,84,87,44,85,33,68,93,38,29,57,54,69,61,61,57,5
98,99,45,43,92,28,49,75,21,4,36,95,64,11,56,43,34,46,38,5,91,90,4
99,100,77,38,22,95,83,25,73,85,22,70,16,90,20,78,1,77,73,26,35,62,9
