,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
24,25,4,94,61,33,92,49,17,3,68,12,95,92,74,16,23,24,30,50,42,22,10
25,26,78,98,99,90,27,20,51,40,58,24,14,92,51,16,54,15,56,21,11,92,10
26,27,40,50,36,50,84,60,31,74,17,76,22,25,63,3,40,88,50,46,37,44,5
27,28,46,11,97,79,65,42,79,50,22,32,35,50,66,93,39,20,51,92,63,26,4
28,29,37,26,46,24,26,9,53,62,67,47,58,19,17,35,60,16,50,6,66,68,10
29,30,84,5,20,32,18,36,56,13,23,52,7,75,35,39,33,73,61,6,37,32,6
30,31,77,73,11,1,89,7,87,4,83,64,98,1,30,84,87,16,84,18,61,80,8
31,32,28,37,95,85,66,4,1,76,88,75,15,40,94,37,78,44,33,75,43,81,5
32,33,60,53,65,39,84,19,54,56,10,17,33,27,22,27,70,19,37,57,36,14,2
33,34,94,53,38,86,66,86,35,30,85,67,4,71,4,50,51,7,93,19,65,87,2
34,35,5,29,99,40,81,49,94,14,52,30,64,21,1,34,79,35,86,90,96,6,10
35,36,64,80,7,41,67,35,8,10,23,36,17,10,69,82,69,30,62,8,82,14,5
36,37,57,40,78,76,47,21,8,39,28,11,57,73,69,37,9,33,9,24,8,2,9
37,38,49,25,20,46,68,85,71,78,62,3,12,62,31,69,67,50,36,65,23,28,5
38,39,74,44,58,93,52,67,16,46,98,39,22,95,76,53,20,52,85,80,35,22,3
39,40,44,52,54,29,10,5,83,92,56,51,79,89,54,50,98,73,31,85,40,56,4
40,41,74,7,20,89,77,29,89,32,69,63,79,28,55,97,2,73,58,94,13,90,7
41,42,18,17,9,74,33,31,99,38,56,60,28,3,4,5,94,30,13,9,73,33,7
42,43,59,54,19,83,7,93,40,7,5,81,15,77,35,39,94,62,29,81,75,2,10
43,44,76,8,3,99,27,39,34,75,43,15,38,37,64,14,66,50,94,98,63,24,9
44,45,78,9,57,38,72,29,65,56,11,36,54,88,25,37,66,38,96,17,2,61,6
45,46,13,18,85,78,92,30,99,20,82,66,34,91,30,58,97,12,61,91,93,47,5
46,47,54,16,54,31,93,23,20,88,32,88,50,81,19,73,83,26,76,69,34,93,6
47,48,37,43,17,90,52,27,84,40,91,13,36,9,31,96,81,22,78,6,29,59,6
48,49,35,28,67,3,45,9,84,73,5,17,96,55,27,8,35,86,90,81,58,7,10
49,50,90,13,13,21,45,47,67,50,52,95,41,40,6,60,61,58,51,49,22,72,7
50,51,56,13,89,4,55,25,80,14,72,42,17,71,4,91,92,20,86,14,42,9,9
51,52,53,58,38,86,22,83,25,24,99,13,51,79,16,25,85,79,27,75,62,82,9
52,53,8,99,58,94,82,89,82,8,63,69,32,54,90,35,27,25,63,43,61,64,2
53,54,57,66,24,86,94,20,35,72,37,17,85,54,34,60,90,49,90,95,50,52,8
54,55,37,11,58,20,94,74,33,70,7,50,37,13,75,64,84,34,27,54,2,99,5
55,56,63,60,8,13,92,35,20,45,71,69,17,81,11,37,78,47,93,75,7,63,9
56,57,48,70,54,17,63,76,89,20,15,69,85,84,21,66,25,43,17,86,48,40,2
57,58,70,38,34,4,18,52,73,54,83,62,83,57,23,16,26,93,86,16,89,90,1
58,59,37,5,92,15,7,15,53,71,69,64,29,36,77,69,89,81,16,75,3,2,10
59,60,81,24,27,47,96,5,29,72,41,40,29,90,88,21,39,56,17,26,68,63,4
60,61,59,57,10,48,55,84,19,57,19,20,88,55,82,64,97,72,85,20,60,32,4
61,62,91,28,85,68,80,55,99,72,90,69,28,33,35,66,31,47,68,8,47,70,5
62,63,22,63,10,93,18,24,95,99,2,85,96,68,93,46,27,77,54,50,27,44,10
63,64,86,4,85,94,91,95,86,2,47,42,83,92,61,40,19,21,80,21,64,51,10
64,65,74,74,70,13,57,73,70,96,99,77,43,67,64,3,98,17,26,3,17,30,3
65,66,54,51,9,5,98,67,34,97,95,18,61,42,30,74,64,45,37,72,10,46,1
66,67,25,10,24,27,91,78,14,10,21,4,11,16,82,11,78,50,77,4,45,37,4
67,68,50,43,57,86,3,80,82,88,60,65,34,5,79,40,90,15,95,49,91,29,9
68,69,38,73,33,65,56,88,6,47,58,35,41,51,65,55,23,12,65,8,30,34,2
69,70,16,81,15,62,68,39,43,6,82,26,89,42,72,22,78,68,63,27,15,21,8
70,71,83,73,46,49,2,94,88,24,20,57,17,54,13,33,54,74,91,10,70,63,6
71,72,57,20,5,92,83,27,11,77,79,95,32,79,50,3,6,63,16,40,97,82,2
72,73,3,41,9,85,48,50,61,81,38,82,31,60,8,95,7,66,94,47,89,9,2
73,74,91,15,96,95,68,65,88,2,14,61,18,96,78,87,92,62,12,22,1,62,10
74,75,36,44,70,84,39,43,64,99,57,9,77,86,24,94,47,18,72,6,81,53,2
75,76,20,79,47,15,51,45,56,39,47,67,15,31,46,53,15,97,45,59,97,95,8
76,77,13,52,20,84,87,62,85,29,66,12,12,98,49,24,27,98,26,89,36,45,7
77,78,9,81,51,20,10,83,54,63,58,23,59,42,27,68,32,44,95,74,6,87,2
78,79,46,79,60,30,85,93,15,90,46,80,56,55,96,19,46,53,80,34,2,13,3
79,80,30,1,7,76,40,62,15,61,67,2,70,3,92,32,94,82,71,21,20,18,2
80,81,41,41,25,30,70,89,55,51,61,3,86,67,40,27,31,58,77,50,11,10,1
81,82,56,8,78,27,17,21,32,12,97,41,83,89,84,36,6,94,43,45,89,84,8
82,83,79,73,96,67,71,66,70,41,65,79,25,50,15,98,22,49,62,3,63,31,6
83,84,17,29,61,76,6,33,23,12,77,67,70,97,53,11,43,83,53,29,51,81,8
84,85,75,86,5,25,19,18,73,47,12,75,1,74,92,84,98,77,74,15,86,29,3
85,86,35,73,14,64,66,65,70,49,30,81,95,21,21,26,44,53,66,80,2,38,4
86,87,85,30,88,77,48,51,5,42,98,52,97,97,13,87,8,65,58,53,62,9,9
87,88,58,31,33,89,39,73,85,41,69,62,77,96,42,18,68,43,33,71,17,39,9
88,89,5,61,69,14,35,31,47,9,29,70,50,43,29,51,34,19,64,26,2,77,5
89,90,62,88,8,51,60,8,31,3,13,99,92,89,66,2,53,13,60,10,14,85,10
90,91,1,85,54,44,26,15,14,29,43,19,40,94,34,79,93,56,48,14,80,86,4
91,92,4,64,90,34,71,91,62,82,8,75,8,32,29,27,37,7,63,94,76,41,10
92,93,21,9,66,50,26,50,18,90,38,65,58,20,9,48,4,15,2,27,15,46,5
93,94,51,18,40,71,8,45,97,72,20,92,99,6,68,55,72,51,48,42,2,81,1
94,95,3,38,75,86,56,1,57,33,97,22,82,76,10,46,20,3,27,75,40,23,2
95,96,89,95,96,37,88,86,76,45,72,58,84,39,47,17,97,69,79,73,25,18,4
96,97,30,36,21,70,6,54,30,88,51,39,9,26,46,77,53,62,74,14,58,86,1
97,98,29,70,63,2,37,19,20,8,5,14,9,83,91,49,61,4,20,10,45,22,3
98,99,97,16,23,74,67,86,59,97,18,57,25,62,29,87,72,45,17,5,24,68,1
99,100,39,36,51,52,6,60,37,77,96,19,12,23,59,13,36,62,37,66,21,8,8
