,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
32,33,3,20,75,6,59,72,23,12,1,32,53,59,1,84,66,21,74,22,25,17,9
33,34,61,34,53,97,64,80,10,5,33,76,56,75,2,66,18,79,34,61,87,86,2
34,35,33,48,23,54,68,5,13,10,92,8,39,95,16,74,65,70,26,20,6,85,9
35,36,3,24,7,60,83,6,38,58,46,98,71,9,12,9,89,55,14,67,32,48,8
36,37,72,96,50,60,93,27,55,59,94,87,97,74,66,22,51,55,70,16,96,11,4
37,38,60,22,51,39,53,56,39,89,35,23,78,69,22,65,68,86,43,18,80,26,10
38,39,34,82,93,11,47,54,96,84,67,50,96,14,8,11,22,8,40,95,1,26,4
39,40,6,62,30,94,69,17,36,43,88,77,87,65,88,58,29,76,30,93,97,48,7
40,41,76,88,97,51,20,11,37,33,30,90,49,84,47,67,49,78,33,45,9,59,5
41,42,4,76,99,33,94,70,58,23,68,43,36,70,26,33,63,58,75,42,90,2,8
42,43,20,45,72,83,99,17,74,76,5,26,80,69,41,94,42,15,71,51,85,76,7
43,44,92,80,73,96,3,90,88,69,9,14,65,63,96,40,67,64,63,7,75,69,2
44,45,91,37,30,87,34,14,97,84,23,28,56,25,14,66,59,18,24,31,17,52,1
45,46,67,30,8,81,60,76,22,50,38,13,89,55,88,83,52,62,75,99,31,38,8
46,47,47,87,68,18,53,20,60,17,97,44,97,91,64,20,50,26,24,90,71,21,4
47,48,27,20,67,96,11,28,45,99,42,55,45,99,35,11,78,83,23,81,23,23,6
48,49,61,85,50,10,89,89,81,2,93,75,43,73,91,92,34,16,85,29,81,74,4
49,50,51,36,15,96,36,57,50,53,16,26,14,76,20,53,75,62,25,29,82,89,10
50,51,97,9,50,37,65,51,27,9,19,19,36,79,78,99,91,15,86,5,32,66,2
51,52,37,12,93,44,11,27,84,16,21,32,1,21,47,97,23,80,24,21,64,84,8
52,53,3,79,29,1,46,43,87,71,53,83,7,11,41,47,94,74,40,56,13,77,4
53,54,73,56,50,64,21,62,85,84,89,83,65,18,62,79,29,27,12,85,56,76,2
54,55,15,66,71,60,94,83,51,28,34,90,70,60,46,32,79,83,54,57,71,71,6
55,56,72,37,68,42,93,84,62,47,21,2,5,93,59,81,92,4,37,71,90,84,10
56,57,80,60,8,51,72,22,15,71,71,99,47,30,70,30,98,51,60,27,20,34,2
57,58,65,19,81,97,76,75,74,27,64,77,21,9,54,48,51,99,25,50,60,33,9
58,59,41,72,83,78,1,68,5,46,74,53,90,66,73,99,66,61,77,18,41,18,9
59,60,23,47,84,11,40,38,9,39,42,98,42,40,49,83,92,48,77,6,83,80,5
60,61,71,75,89,21,89,1,51,92,52,90,98,40,58,58,88,13,90,88,80,81,10
61,62,87,39,64,17,40,92,3,73,9,42,15,97,4,12,31,6,6,37,38,69,1
62,63,98,55,27,30,14,97,21,59,7,34,87,40,67,28,39,65,78,29,44,90,8
63,64,29,13,59,25,76,1,53,11,2,17,53,17,89,50,84,3,78,35,35,60,3
64,65,20,11,73,71,34,97,91,46,71,95,93,26,63,65,55,18,59,39,99,12,6
65,66,93,8,80,12,6,23,58,31,49,68,78,39,7,19,24,77,91,77,5,69,9
66,67,2,87,5,96,97,40,83,10,44,87,41,95,9,89,63,66,55,29,21,3,8
67,68,29,34,97,85,70,11,39,22,82,1,80,7,53,72,33,87,96,79,57,34,4
68,69,73,24,82,58,57,11,7,22,61,56,84,87,86,65,8,60,59,20,51,56,10
69,70,81,66,26,73,92,45,8,90,69,65,99,42,63,22,21,95,43,8,89,5,10
70,71,96,28,69,58,26,51,93,1,81,81,55,66,87,79,11,25,2,49,7,3,6
71,72,85,44,73,38,61,63,89,81,12,54,11,17,86,17,37,29,93,51,84,40,4
72,73,98,47,29,32,12,67,71,40,11,99,24,99,54,4,41,98,95,75,21,54,8
73,74,20,53,50,28,73,9,99,6,42,98,28,20,29,70,36,29,11,70,92,36,1
74,75,35,87,66,60,58,68,6,9,31,90,69,75,44,1,69,91,15,61,47,45,2
75,76,29,34,96,98,33,12,39,72,25,44,23,17,93,34,85,91,14,95,5,43,3
76,77,81,32,53,10,72,44,30,56,63,89,45,78,98,38,42,1,96,77,64,22,7
77,78,24,18,57,31,97,65,65,95,48,35,36,60,64,72,94,14,47,56,59,48,9
78,79,13,86,8,79,72,72,64,62,46,16,49,59,3,8,35,2,15,80,66,75,3
79,80,97,81,2,38,49,89,98,82,81,82,91,21,21,28,88,7,66,35,27,87,8
80,81,46,94,38,37,27,56,86,94,72,57,75,10,92,88,9,13,79,23,56,47,2
81,82,20,9,73,63,48,53,32,8,35,77,17,45,46,40,76,9,74,49,7,42,8
82,83,34,44,89,45,70,41,41,72,2,87,90,82,4,88,39,69,4,44,75,32,5
83,84,72,22,18,34,92,20,25,28,12,7,29,2,81,86,33,18,91,65,39,76,4
84,85,76,14,37,58,46,56,76,72,30,43,21,93,63,7,72,61,66,56,57,69,8
85,86,77,4,74,91,86,19,72,27,24,37,17,23,15,17,5,50,76,81,90,63,8
86,87,47,70,39,93,98,29,63,27,34,40,14,52,94,11,34,11,66,26,88,66,2
87,88,13,63,81,75,77,81,97,24,86,16,8,6,88,19,38,58,52,2,33,34,8
88,89,76,15,83,53,11,35,41,59,83,71,5,61,67,88,63,78,79,53,43,77,3
89,90,66,44,1,57,89,17,29,90,56,57,71,15,14,72,37,88,75,56,77,15,7
90,91,92,63,64,93,6,64,81,86,40,3,16,94,4,98,83,82,52,79,44,48,10
91,92,51,37,90,67,61,48,23,24,43,14,38,4,87,11,23,21,21,66,53,54,10
92,93,18,83,46,95,61,63,54,55,60,52,18,89,54,19,32,21,77,37,64,20,9
93,94,42,60,26,21,26,43,21,95,30,76,34,15,43,36,32,21,27,39,26,24,8
94,95,44,14,4,90,81,51,93,19,90,26,60,63,86,10,92,52,62,42,32,5,4
95,96,37,3,54,58,25,96,52,96,81,23,32,99,18,84,44,78,66,60,51,14,8
96,97,82,3,8,37,78,71,34,61,90,35,15,71,58,17,24,25,83,95,92,40,1
97,98,46,7,43,96,22,51,33,79,87,7,48,32,1,84,31,15,43,74,48,63,1
98,99,92,44,59,33,15,40,94,61,58,73,26,43,16,6,94,57,58,34,22,92,3
99,100,19,88,27,82,97,32,13,97,22,81,95,97,27,26,90,59,79,48,30,30,6
