,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
40,41,18,15,61,22,73,51,71,90,28,93,5,53,9,2,21,18,16,80,97,64,8
41,42,83,2,34,14,22,45,86,36,5,72,54,56,28,53,71,70,71,30,16,27,2
42,43,23,88,60,46,69,4,86,75,98,93,41,51,6,13,48,62,58,19,89,22,3
43,44,49,84,63,9,51,46,30,55,77,91,7,34,10,85,26,36,74,84,59,92,7
44,45,23,42,57,38,86,29,66,66,96,80,77,87,76,55,4,72,63,20,35,42,6
45,46,66,27,17,89,26,39,46,78,49,50,83,47,57,31,44,89,36,77,40,42,6
46,47,6,54,22,98,82,10,16,93,20,77,86,34,7,34,83,43,89,82,67,87,2
47,48,83,32,59,18,84,33,28,70,87,84,43,90,13,78,55,9,44,30,35,7,4
48,49,17,11,60,79,93,21,54,72,33,50,51,53,40,13,41,17,64,15,60,5,6
49,50,71,40,71,15,15,25,85,57,63,15,62,99,74,80,64,50,14,64,34,25,4
50,51,66,23,2,93,36,94,14,9,78,2,54,23,90,24,75,38,2,30,11,13,8
51,52,30,27,38,55,18,89,15,87,2,7,95,31,66,87,59,59,39,44,37,83,5
52,53,53,2,22,35,74,68,58,51,42,34,29,3,80,16,20,31,29,73,84,7,9
53,54,29,20,51,42,93,89,95,79,66,85,31,64,21,15,74,2,13,47,66,61,9
54,55,16,17,17,80,39,89,30,78,79,5,83,55,47,87,44,72,68,71,38,25,3
55,56,38,15,75,30,76,70,40,25,27,3,18,30,71,77,28,59,81,17,4,26,2
56,57,65,11,77,72,60,65,92,66,22,96,1,92,77,78,82,36,15,35,50,7,7
57,58,30,12,21,50,82,34,39,11,29,16,6,32,82,55,65,13,55,74,20,15,7
58,59,41,40,75,58,96,98,24,53,83,9,46,1,40,51,11,83,24,35,54,81,8
59,60,9,94,46,58,75,63,41,16,22,7,9,25,26,23,95,29,89,63,69,61,1
60,61,4,3,62,65,54,9,70,69,62,75,32,96,61,45,50,54,84,11,66,6,4
61,62,19,57,91,71,97,32,68,17,71,82,11,86,38,39,66,86,37,53,11,31,8
62,63,69,70,77,33,7,71,24,73,34,4,61,50,16,50,46,24,31,79,29,36,4
63,64,39,74,68,47,32,79,18,31,79,14,40,17,60,8,73,54,71,78,23,37,3
64,65,73,12,97,99,55,70,81,45,83,1,61,43,3,52,28,58,59,47,21,20,9
65,66,91,15,68,65,6,43,37,80,81,71,95,40,84,28,31,73,36,98,53,58,6
66,67,42,91,48,74,78,20,58,52,94,22,8,21,69,48,40,96,13,39,56,99,9
67,68,83,46,30,79,60,34,56,53,88,3,12,32,68,90,77,27,77,4,10,9,7
68,69,15,93,70,99,14,10,21,91,57,48,4,79,90,77,55,58,88,24,70,35,5
69,70,96,9,76,46,1,25,10,22,52,50,11,75,35,38,15,85,64,6,89,17,7
70,71,93,17,45,3,57,6,25,83,53,56,70,16,30,48,98,33,39,55,74,89,5
71,72,99,37,42,20,85,46,37,69,72,39,22,23,80,11,31,8,40,68,14,37,4
72,73,64,48,18,55,69,84,56,37,49,71,51,56,53,7,70,46,87,87,94,31,2
73,74,85,57,11,8,18,89,37,66,37,28,60,61,91,72,82,47,97,1,44,15,4
74,75,59,52,8,12,1,91,69,56,49,2,56,48,7,20,13,37,32,62,38,19,6
75,76,21,23,63,63,96,62,89,57,83,87,42,12,25,63,60,21,99,18,76,67,3
76,77,97,95,59,18,91,20,25,89,99,94,86,69,34,90,80,76,35,68,51,50,3
77,78,15,77,80,83,87,60,2,68,87,49,19,75,14,29,50,6,5,85,94,8,4
78,79,48,85,26,46,93,5,72,50,14,59,4,30,17,49,51,14,39,87,74,43,6
79,80,15,83,57,27,66,89,80,20,95,44,33,81,12,14,44,92,19,84,66,71,7
80,81,23,31,61,32,13,33,79,69,48,12,27,92,58,77,63,28,30,87,18,16,4
81,82,37,98,94,21,39,1,39,31,62,4,12,12,71,91,57,63,21,15,41,50,9
82,83,3,78,41,14,31,22,7,93,66,68,7,40,39,82,18,33,8,15,48,94,8
83,84,97,28,68,61,15,53,40,36,38,56,62,29,35,50,36,21,64,30,38,58,10
84,85,74,87,7,83,84,77,67,41,23,44,85,48,49,71,30,20,58,4,87,83,1
85,86,72,93,85,30,23,95,47,21,29,83,7,22,95,82,67,28,85,44,79,57,6
86,87,99,33,63,66,80,6,20,2,6,34,82,80,18,3,30,90,41,43,42,76,8
87,88,21,81,1,87,10,4,19,57,19,87,36,97,56,11,68,82,30,1,86,7,10
88,89,92,63,90,43,49,93,91,27,71,54,2,91,71,85,50,41,85,36,63,58,8
89,90,2,24,86,51,95,20,55,31,61,43,81,22,20,56,72,60,53,13,68,97,3
90,91,42,73,56,82,28,46,88,98,4,84,81,23,8,95,13,91,53,75,72,75,3
91,92,56,21,2,67,48,35,34,61,21,12,54,41,61,67,98,40,95,65,25,33,9
92,93,73,81,29,91,21,24,14,53,35,47,97,70,99,43,92,9,7,80,65,52,1
93,94,43,84,77,13,63,85,69,83,12,84,27,81,25,81,52,2,32,80,15,2,8
94,95,29,5,80,62,9,15,17,43,94,85,4,20,64,81,11,98,34,72,38,33,10
95,96,76,27,37,75,82,95,91,64,42,68,88,84,48,72,68,64,42,69,4,43,3
96,97,30,86,14,9,42,7,59,62,35,62,23,15,88,65,1,73,23,84,62,64,6
97,98,64,66,66,59,26,21,3,7,35,82,96,11,87,36,23,54,39,92,15,4,9
98,99,8,22,44,43,74,2,72,88,76,78,82,98,89,72,98,26,71,75,82,76,2
99,100,57,45,52,38,24,27,14,38,10,86,22,58,15,7,92,9,45,78,88,5,7
