,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
42,43,49,79,38,40,15,28,52,3,82,57,2,67,31,74,88,69,46,45,31,81,6
43,44,70,53,40,66,91,97,48,78,76,40,12,98,38,55,89,27,85,33,39,52,7
44,45,93,83,2,45,75,75,49,3,32,32,50,16,46,7,85,23,9,18,32,72,2
45,46,43,74,92,32,59,73,39,50,1,32,24,97,8,1,60,31,92,49,21,65,9
46,47,60,3,71,35,50,78,29,5,63,48,21,18,40,87,83,96,88,15,17,18,6
47,48,8,62,72,36,65,22,94,31,74,58,46,57,10,2,21,17,16,91,36,67,8
48,49,20,70,78,67,97,39,32,12,87,64,65,22,44,2,15,83,56,36,11,99,4
49,50,50,7,11,47,58,27,15,8,64,94,31,46,89,45,73,57,90,32,42,89,9
50,51,79,58,80,11,34,75,49,92,45,50,30,32,9,73,88,37,53,63,17,6,8
51,52,96,43,77,84,68,77,50,62,77,54,35,70,81,36,69,27,46,18,52,41,6
52,53,86,69,83,98,4,64,79,4,50,7,87,94,56,72,66,78,54,84,69,58,1
53,54,81,37,76,84,73,64,99,80,61,27,4,26,93,3,34,95,64,87,26,42,10
54,55,87,8,25,96,62,75,80,59,32,26,87,37,87,96,95,69,70,56,29,37,7
55,56,16,81,46,22,3,22,30,5,22,61,46,50,72,21,21,85,79,67,48,9,9
56,57,72,23,39,14,14,25,15,81,7,29,51,39,63,5,48,57,43,68,84,76,9
57,58,95,37,64,17,67,75,9,41,3,44,32,70,71,73,97,40,20,25,44,61,9
58,59,86,49,53,34,94,11,63,59,20,90,22,92,85,24,4,27,23,94,27,95,3
59,60,86,74,92,67,88,63,76,19,32,97,80,37,31,16,16,12,74,36,17,50,4
60,61,33,13,79,12,64,30,36,83,17,46,22,90,35,53,75,92,54,18,72,23,8
61,62,48,92,4,78,74,90,15,78,42,73,85,31,21,81,97,90,68,86,6,56,10
62,63,98,9,94,14,49,40,49,30,98,13,58,41,12,66,86,92,42,93,98,2,10
63,64,13,90,7,48,11,55,26,84,87,82,49,39,55,94,97,71,81,57,78,15,9
64,65,2,31,82,99,98,60,65,84,29,6,21,84,41,66,59,46,80,16,54,82,6
65,66,10,26,34,3,39,1,93,65,9,7,93,93,97,82,86,98,8,5,70,61,3
66,67,48,63,31,50,94,98,6,89,62,1,40,17,81,57,77,87,68,85,5,7,3
67,68,38,79,7,8,7,48,53,34,47,76,25,49,59,16,80,80,66,8,98,30,1
68,69,27,28,48,47,53,79,4,28,17,60,77,81,54,72,72,78,76,19,10,45,5
69,70,10,3,98,69,3,95,89,70,67,50,73,67,25,89,50,47,39,53,75,90,7
70,71,72,24,20,3,74,38,44,86,54,48,9,32,28,67,86,89,68,55,23,30,1
71,72,42,36,26,31,9,23,71,70,62,88,33,44,46,96,61,43,5,81,3,70,7
72,73,48,56,23,94,25,85,85,49,83,66,79,62,89,70,33,69,21,64,32,49,3
73,74,33,94,75,50,53,28,24,11,82,86,39,9,11,4,58,31,56,67,1,50,2
74,75,38,86,34,88,6,20,3,27,6,55,12,62,48,39,98,47,21,4,57,69,4
75,76,62,7,24,80,49,94,37,8,48,7,12,70,89,30,75,62,30,52,43,53,2
76,77,55,90,75,23,17,81,99,81,77,68,51,27,93,62,38,90,87,9,66,32,2
77,78,42,47,31,93,5,57,49,92,58,50,91,10,27,30,53,20,69,93,42,80,10
78,79,93,16,25,30,2,59,20,47,97,83,68,33,89,1,57,80,25,99,75,88,10
79,80,35,21,56,53,68,14,91,33,16,66,33,2,87,62,2,86,15,9,93,20,7
80,81,4,74,91,24,44,66,48,24,56,92,60,83,28,11,32,57,85,4,53,40,6
81,82,91,55,97,54,78,8,27,60,47,62,89,92,49,18,30,30,22,76,99,56,3
82,83,48,71,70,74,11,78,55,66,36,6,5,12,63,51,49,19,10,5,28,62,9
83,84,49,26,3,42,17,60,66,45,99,31,70,47,39,91,76,68,59,34,59,64,7
84,85,89,53,15,53,50,82,33,66,37,64,49,25,26,21,22,86,15,27,78,93,2
85,86,54,1,12,50,66,9,42,90,75,89,97,70,75,5,65,83,25,1,65,62,1
86,87,26,74,38,27,45,64,52,64,99,10,20,38,17,60,22,95,56,70,28,56,7
87,88,6,14,4,20,10,11,44,26,72,61,3,93,40,60,13,17,31,91,51,9,8
88,89,19,99,81,88,24,4,48,86,59,50,93,18,50,21,42,46,6,52,20,97,10
89,90,35,48,51,29,79,11,69,72,42,57,1,26,67,82,93,93,82,27,26,27,6
90,91,83,67,1,55,51,61,17,55,1,89,83,17,1,63,7,49,63,31,20,8,10
91,92,55,43,93,60,92,80,76,96,39,26,36,23,18,4,26,71,7,71,55,77,9
92,93,61,49,94,87,86,55,62,75,75,68,82,86,32,58,62,53,59,26,14,10,9
93,94,17,74,84,78,34,95,18,11,22,1,9,36,34,55,91,99,83,19,20,44,5
94,95,37,89,96,56,65,16,99,6,41,41,30,11,94,37,95,31,75,4,46,52,2
95,96,46,27,70,82,63,29,69,30,1,87,39,82,67,66,41,2,5,21,96,89,8
96,97,66,51,72,90,7,47,5,65,31,19,1,76,85,40,92,48,98,3,31,63,5
97,98,36,96,69,73,20,2,95,69,7,95,72,28,91,74,93,41,43,39,9,75,10
98,99,95,52,22,96,26,70,95,46,32,55,93,84,57,35,30,61,24,88,24,42,8
99,100,67,83,14,7,9,81,71,27,62,89,38,77,66,9,9,39,42,70,46,97,10
