,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
21,22,65,63,32,25,26,81,39,40,75,93,85,1,47,82,11,31,96,53,16,62,9
22,23,10,35,74,1,35,77,9,97,31,54,79,74,49,62,65,25,30,91,50,80,1
23,24,11,97,96,17,19,95,63,5,4,26,76,90,98,38,97,99,63,51,73,22,4
24,25,49,76,40,58,33,67,81,93,36,28,22,40,60,90,21,44,55,13,98,53,2
25,26,5,39,14,67,16,52,53,85,47,33,41,13,77,8,54,2,95,82,12,4,10
26,27,8,42,6,74,81,72,89,26,32,62,22,49,78,10,18,5,99,5,29,88,4
27,28,37,8,53,52,30,34,74,83,29,85,92,51,91,73,9,44,92,26,84,12,2
28,29,86,20,82,85,94,6,8,58,37,17,21,3,83,88,61,72,87,49,10,87,8
29,30,12,46,29,18,83,39,68,50,87,14,20,29,83,65,7,29,37,94,93,35,1
30,31,9,1,62,82,90,47,90,40,14,90,13,42,69,78,78,36,22,75,85,69,6
31,32,70,96,6,13,87,2,40,46,88,74,30,28,94,82,44,31,17,82,76,56,8
32,33,30,8,20,63,82,75,58,55,17,81,63,30,51,75,94,35,55,84,93,7,10
33,34,13,45,78,34,70,42,32,2,47,50,41,54,97,19,62,36,52,22,10,61,6
34,35,97,20,54,82,93,69,71,45,97,17,84,17,54,14,93,38,73,70,54,53,1
35,36,5,87,16,16,64,54,4,18,11,26,88,58,18,62,11,95,35,16,77,21,6
36,37,34,48,7,70,55,55,39,48,32,77,94,42,2,40,71,6,27,28,16,31,9
37,38,65,52,22,61,86,6,71,67,41,95,33,95,95,30,56,27,81,56,56,67,4
38,39,37,37,43,97,26,60,70,95,87,39,47,94,54,36,16,52,85,26,92,37,2
39,40,57,65,27,23,9,65,36,69,98,81,54,73,96,54,72,69,85,21,87,60,2
40,41,96,10,52,75,60,18,46,71,68,42,33,32,52,75,28,59,32,43,94,51,9
41,42,46,56,15,73,89,87,15,74,23,3,16,82,13,40,77,54,98,23,99,47,3
42,43,61,27,81,33,53,12,67,46,28,52,91,33,73,1,57,24,5,29,78,51,7
43,44,32,66,82,36,42,10,89,6,42,78,51,29,65,44,38,87,52,64,54,13,4
44,45,79,37,31,11,57,10,84,80,26,88,98,98,94,19,3,86,35,63,84,15,8
45,46,87,35,22,83,60,20,23,41,19,25,81,79,52,85,38,36,36,41,29,99,10
46,47,49,37,35,89,7,38,28,64,76,54,6,83,60,55,43,94,50,73,76,54,5
47,48,93,9,7,27,27,60,95,38,32,89,53,6,41,82,39,12,37,93,30,3,6
48,49,87,17,95,68,17,65,36,52,22,66,57,16,69,58,90,45,91,36,19,86,6
49,50,18,41,24,61,72,58,47,57,72,85,29,2,8,58,22,43,24,52,10,8,8
50,51,69,35,3,22,10,64,13,81,59,5,77,27,13,58,30,78,88,31,3,89,7
51,52,12,55,89,47,79,18,87,65,63,75,1,61,16,31,27,73,93,64,59,26,7
52,53,66,35,99,67,96,52,94,25,89,46,18,59,61,67,85,60,57,39,87,47,9
53,54,79,79,53,24,65,75,33,75,80,87,87,25,54,34,65,64,76,46,64,41,9
54,55,90,50,40,77,79,25,97,13,11,53,22,6,83,54,84,16,59,23,96,79,8
55,56,88,51,41,1,81,57,57,89,58,10,97,7,9,27,58,38,84,35,66,55,6
56,57,40,19,23,12,80,42,39,36,41,30,76,51,74,38,7,10,30,13,71,56,6
57,58,3,73,1,74,53,36,12,82,33,61,57,23,72,4,7,99,86,20,26,59,7
58,59,90,12,95,92,75,24,95,67,53,32,35,22,64,63,85,29,22,13,72,14,5
59,60,9,11,73,34,71,70,24,54,57,34,73,83,74,25,73,23,97,63,99,27,7
60,61,50,17,33,92,4,68,73,64,78,24,73,50,5,16,23,62,18,7,20,17,3
61,62,71,72,86,45,60,78,85,2,86,15,94,91,66,32,95,57,48,25,24,85,5
62,63,17,77,52,55,17,67,30,4,81,18,24,77,77,16,11,61,40,37,7,6,10
63,64,84,65,22,32,44,1,34,87,16,61,72,59,18,22,56,96,24,9,78,26,7
64,65,74,3,72,6,48,31,9,77,97,37,74,10,6,78,32,68,11,96,72,49,8
65,66,78,38,58,2,68,47,34,75,16,78,11,55,86,13,30,18,71,2,48,28,5
66,67,5,49,44,42,88,39,54,38,39,60,71,73,22,4,31,86,65,38,89,38,8
67,68,50,63,29,44,53,7,42,11,65,9,54,78,71,37,32,87,26,66,96,1,1
68,69,53,24,36,15,15,91,58,82,19,37,74,23,20,19,38,91,2,49,17,46,1
69,70,31,41,14,23,44,10,12,79,52,90,55,25,2,86,47,49,56,42,80,1,9
70,71,69,18,24,81,77,53,49,59,18,61,96,71,12,51,37,37,35,42,71,45,5
71,72,16,71,20,76,43,98,74,43,51,60,67,90,96,40,47,10,25,30,44,40,1
72,73,43,34,79,77,48,84,9,53,85,63,23,17,73,5,44,9,86,66,70,61,3
73,74,81,66,12,2,46,76,42,4,25,59,88,44,71,79,84,47,89,98,18,52,1
74,75,27,45,17,5,92,74,59,75,4,85,59,17,93,38,81,22,67,61,80,42,2
75,76,8,29,81,74,97,56,1,65,38,16,76,85,84,82,81,37,67,57,89,98,8
76,77,1,13,72,93,12,55,73,15,59,49,11,93,94,10,81,10,62,30,86,80,1
77,78,2,74,82,92,13,35,96,28,95,12,21,80,55,77,72,52,36,23,5,27,8
78,79,64,14,26,68,37,64,57,82,61,31,25,73,70,71,20,61,88,70,63,16,3
79,80,82,51,22,12,69,2,33,58,4,34,43,40,86,49,97,41,20,26,59,25,8
80,81,36,90,40,85,9,29,78,26,45,32,19,54,72,83,59,5,8,94,96,10,2
81,82,83,36,22,26,41,76,54,70,81,39,33,64,61,20,15,70,77,36,88,70,2
82,83,14,63,32,14,62,25,83,60,88,6,6,52,98,44,24,43,97,87,9,3,8
83,84,74,43,41,10,81,29,27,12,57,82,6,61,88,22,70,72,74,33,93,61,10
84,85,90,45,72,62,44,76,70,63,7,2,40,5,5,24,1,85,96,39,28,67,6
85,86,41,39,51,63,3,35,80,77,48,16,70,13,42,6,86,94,43,61,36,20,6
86,87,56,79,82,21,32,10,97,4,71,20,6,22,97,49,1,62,93,97,46,23,3
87,88,65,49,30,52,3,43,66,14,7,85,43,44,59,73,62,72,78,65,60,73,9
88,89,73,40,60,8,89,45,82,76,49,30,66,18,35,19,41,4,80,16,87,18,4
89,90,13,31,95,60,73,38,46,17,58,52,31,46,6,23,29,10,10,68,85,20,7
90,91,13,92,29,5,1,3,98,20,52,4,8,68,12,98,8,2,29,57,75,11,6
91,92,2,84,70,17,75,85,1,30,92,42,81,18,58,20,19,28,79,42,55,31,4
92,93,93,47,43,29,53,62,87,19,54,67,12,45,70,10,46,49,58,92,38,19,9
93,94,77,77,15,83,60,29,43,21,56,30,54,88,93,42,11,4,57,79,46,36,5
94,95,76,88,33,29,59,34,65,45,64,50,8,23,7,58,82,58,74,72,46,51,3
95,96,38,22,82,14,17,14,37,29,65,38,33,38,98,57,19,91,55,56,11,81,8
96,97,71,74,71,47,68,33,29,38,93,4,89,85,50,69,81,60,15,32,44,37,9
97,98,13,99,45,92,7,21,49,72,31,69,14,83,9,45,91,98,6,21,21,84,10
98,99,21,25,33,63,33,11,27,59,35,55,15,84,90,30,9,70,29,19,11,25,5
99,100,66,97,82,5,29,79,48,67,96,52,20,68,42,92,46,39,84,50,50,18,4
