,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
32,33,2,92,5,60,90,33,25,35,4,4,26,13,76,34,56,24,34,76,71,50,7
33,34,61,80,77,30,52,9,68,89,66,96,49,82,1,32,62,95,48,44,61,43,10
34,35,78,61,82,72,98,28,18,17,86,43,46,92,47,71,18,94,82,98,92,14,10
35,36,92,39,45,43,5,2,93,55,60,67,61,78,31,60,24,30,74,51,64,24,2
36,37,10,12,51,13,58,46,44,78,80,51,51,2,89,6,92,64,96,40,96,50,7
37,38,25,94,54,35,81,85,72,85,43,9,92,80,8,94,50,30,18,16,45,69,1
38,39,77,37,64,39,94,38,25,90,27,48,3,39,66,49,35,85,10,11,39,95,1
39,40,1,66,81,72,31,90,31,81,36,1,83,16,44,50,59,45,44,64,24,99,7
40,41,82,40,90,35,82,88,4,44,22,97,4,22,67,49,55,93,18,29,83,78,8
41,42,2,48,66,30,35,83,43,47,52,22,71,67,19,46,31,32,29,14,87,10,10
42,43,43,83,52,82,23,22,82,98,84,83,98,5,10,37,87,4,65,39,73,93,6
43,44,83,35,74,45,3,81,70,87,39,92,73,50,11,73,52,60,66,21,98,90,7
44,45,8,79,38,52,55,98,73,61,9,44,51,53,78,1,58,62,47,24,25,75,5
45,46,16,62,19,89,88,21,99,87,83,6,31,86,96,1,5,51,88,46,91,48,4
46,47,13,39,49,8,62,92,91,47,83,19,16,68,26,97,33,95,56,23,79,6,3
47,48,36,7,18,13,39,96,57,85,90,92,51,97,97,2,69,58,89,65,40,95,2
48,49,62,19,23,23,76,69,35,73,90,66,58,83,69,35,83,26,28,70,23,13,2
49,50,51,14,89,60,60,95,94,81,88,62,29,75,39,70,23,9,95,28,25,71,10
50,51,66,47,11,43,72,65,8,82,33,13,97,41,10,65,13,89,86,11,33,27,2
51,52,49,56,37,17,4,28,98,13,15,73,24,5,44,97,7,67,6,77,52,13,4
52,53,50,7,86,22,35,95,39,75,99,47,96,46,70,61,78,51,21,91,7,23,7
53,54,52,60,29,71,34,28,46,5,92,16,37,2,20,77,8,11,52,10,1,84,1
54,55,46,19,42,94,82,48,27,6,78,57,17,61,45,12,22,4,71,22,24,95,8
55,56,61,88,65,53,79,50,73,27,16,84,81,34,25,35,8,6,39,47,33,31,10
56,57,57,41,42,86,74,55,69,34,65,60,62,49,86,76,44,85,47,1,92,95,7
57,58,87,96,33,87,46,3,29,10,59,32,69,27,56,57,69,51,8,85,49,55,4
58,59,88,61,41,55,65,86,17,52,40,61,32,71,47,41,1,4,25,86,26,46,3
59,60,66,31,86,29,83,75,88,64,39,16,63,78,19,30,81,38,75,67,72,18,10
60,61,63,83,27,31,50,12,8,48,97,12,82,9,50,16,99,80,8,79,51,75,3
61,62,37,79,61,89,49,91,24,21,4,89,56,80,31,56,35,91,89,79,60,97,6
62,63,88,74,35,51,16,82,74,44,20,6,7,48,49,48,43,63,12,2,19,60,1
63,64,16,70,45,14,90,5,41,45,24,44,16,88,53,63,9,8,97,58,30,31,3
64,65,43,22,80,87,15,58,54,35,94,20,68,49,39,50,67,35,58,57,68,88,5
65,66,85,21,4,34,33,55,51,49,22,68,30,36,62,95,64,12,15,6,79,72,1
66,67,85,70,18,21,88,82,1,1,14,49,87,50,9,32,30,22,54,97,88,18,7
67,68,86,18,42,68,64,13,6,51,54,11,32,32,5,58,25,18,53,88,31,75,9
68,69,19,36,17,22,17,87,89,10,60,94,46,87,26,62,50,52,94,60,26,27,10
69,70,98,30,24,44,94,69,9,38,64,28,68,83,50,78,74,44,80,71,80,88,6
70,71,57,91,67,15,10,50,36,7,45,44,12,42,72,96,22,5,60,51,82,23,8
71,72,77,17,56,4,93,5,70,98,17,81,39,43,33,80,3,20,51,39,76,46,2
72,73,81,48,91,28,80,49,35,23,86,89,96,1,36,1,56,97,28,61,62,62,9
73,74,95,75,6,26,39,43,92,34,46,92,73,15,76,3,22,32,32,99,38,64,2
74,75,53,70,80,5,24,3,29,18,51,76,68,63,94,38,43,21,20,7,52,95,8
75,76,70,61,92,34,94,82,85,38,90,27,3,49,76,49,91,95,11,39,32,62,4
76,77,88,55,35,42,73,89,48,27,13,70,96,71,2,37,86,87,92,19,58,58,6
77,78,17,42,21,60,37,76,82,43,60,77,14,26,90,4,7,55,44,3,67,16,5
78,79,18,47,85,47,69,33,3,16,18,90,17,59,79,60,70,11,14,99,41,44,9
79,80,27,34,36,95,23,53,66,15,24,66,12,36,70,93,86,87,31,65,71,52,4
80,81,46,18,45,55,52,50,29,63,22,25,55,79,63,46,79,28,48,89,77,97,1
81,82,91,10,23,94,64,66,42,64,49,12,68,51,73,72,27,17,76,6,27,49,7
82,83,80,89,29,87,16,17,63,78,17,63,32,17,97,14,95,68,62,22,50,29,2
83,84,56,60,76,99,66,97,6,55,65,77,82,20,99,97,38,32,97,35,74,15,8
84,85,68,55,50,1,13,90,4,51,45,95,92,57,62,4,26,3,77,99,1,7,8
85,86,34,6,87,74,20,78,47,50,69,49,43,47,53,83,19,88,97,9,77,28,5
86,87,29,66,34,50,51,63,30,55,91,89,48,93,53,52,91,27,57,24,78,20,5
87,88,82,88,60,75,8,69,82,94,43,32,13,69,2,11,50,94,18,61,68,68,7
88,89,31,26,33,79,11,50,45,64,46,53,7,9,78,7,31,87,24,25,39,76,9
89,90,59,19,17,2,53,34,57,71,98,32,89,74,25,40,70,43,99,22,84,45,1
90,91,40,82,82,74,58,69,51,73,76,91,38,58,69,42,87,39,82,40,80,14,1
91,92,12,17,97,21,20,83,81,20,13,52,31,29,41,87,84,54,54,34,14,96,8
92,93,9,6,43,28,81,25,71,25,81,81,16,59,42,72,91,62,12,85,10,40,6
93,94,95,42,8,78,32,8,59,54,13,61,45,48,6,67,62,29,23,45,44,21,3
94,95,35,31,8,8,19,97,4,99,85,79,25,65,17,85,38,5,61,2,24,58,3
95,96,57,85,42,44,11,35,81,35,80,64,46,99,91,31,10,75,85,94,89,27,1
96,97,21,31,59,40,73,22,3,18,21,41,82,60,8,79,36,21,42,95,76,37,6
97,98,67,13,35,68,85,3,97,68,33,45,86,33,8,74,65,6,3,49,20,60,3
98,99,26,27,93,2,2,60,64,51,50,65,69,3,9,17,62,3,33,62,76,75,10
99,100,8,56,20,16,81,43,54,49,71,82,55,93,13,98,10,86,52,63,66,60,9
