,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
33,34,50,45,33,98,82,11,22,83,33,99,75,16,22,67,69,34,43,48,10,42,9
34,35,32,35,15,67,17,72,99,24,97,1,93,96,69,73,92,10,66,27,84,55,10
35,36,37,50,42,53,38,74,27,8,98,10,89,44,6,88,25,49,44,4,21,12,9
36,37,79,78,32,70,89,66,31,55,24,53,60,42,24,89,10,61,92,97,24,38,3
37,38,32,50,79,38,23,85,87,27,43,99,82,78,44,88,67,7,56,24,45,88,4
38,39,27,83,62,52,80,35,48,11,76,36,23,57,76,8,28,37,64,29,1,80,10
39,40,81,44,44,72,39,68,62,28,68,45,15,45,78,81,76,38,95,79,41,14,7
40,41,41,43,34,29,15,74,91,21,92,39,22,6,67,86,50,40,48,6,49,33,6
41,42,6,7,3,74,14,7,29,13,13,89,39,56,6,31,32,22,4,93,63,79,9
42,43,34,76,25,39,4,27,37,97,5,10,36,89,52,93,90,99,64,65,17,40,7
43,44,16,59,17,63,13,92,15,6,43,47,73,1,79,75,88,39,86,44,94,61,3
44,45,39,27,82,93,77,74,49,78,40,48,55,35,9,93,47,33,10,18,23,73,9
45,46,22,95,25,23,37,13,94,22,30,65,50,65,1,85,33,82,46,47,20,88,8
46,47,3,82,75,94,50,35,84,73,99,2,25,23,87,77,6,51,43,31,78,80,3
47,48,41,30,11,59,50,9,29,31,65,47,89,9,96,27,48,84,26,12,30,98,1
48,49,47,78,20,32,52,70,67,22,25,54,71,75,71,30,8,52,77,63,13,2,5
49,50,89,33,17,38,93,40,50,86,23,62,78,8,75,76,88,29,28,87,53,6,5
50,51,19,47,12,98,96,14,91,10,61,2,79,67,34,74,87,12,38,57,26,35,1
51,52,56,68,34,95,96,37,93,91,10,19,85,78,20,73,46,11,5,95,59,96,9
52,53,20,12,99,52,46,47,33,71,43,36,57,10,71,10,11,42,61,71,3,55,9
53,54,27,1,75,7,61,72,16,98,71,97,4,94,53,5,70,94,91,54,87,19,6
54,55,52,15,27,55,55,5,38,69,65,38,65,21,41,54,8,74,98,6,55,75,2
55,56,96,92,30,1,97,20,22,49,65,3,77,71,34,96,90,80,66,63,22,94,3
56,57,92,50,51,69,27,24,53,95,36,23,18,35,67,57,77,27,88,77,94,6,7
57,58,21,10,50,1,46,79,19,68,9,18,40,63,27,1,90,48,3,15,70,75,2
58,59,12,93,80,15,99,22,5,50,12,47,11,16,73,96,48,63,79,89,44,71,3
59,60,58,81,74,74,66,75,17,18,41,96,86,10,97,50,16,62,8,65,58,3,2
60,61,97,78,88,15,15,49,19,14,69,38,23,19,33,35,56,65,49,68,2,7,1
61,62,73,65,93,98,79,81,64,84,2,61,71,21,93,83,85,40,47,1,91,28,4
62,63,31,55,55,54,59,56,41,17,73,14,59,25,90,91,1,19,85,51,83,76,10
63,64,67,80,97,99,8,62,7,84,83,12,79,6,53,15,90,95,72,61,12,30,5
64,65,33,78,90,27,90,48,97,28,62,40,50,30,90,65,84,84,6,65,31,3,2
65,66,74,84,73,6,20,30,91,99,27,86,38,7,54,67,8,22,73,73,69,64,1
66,67,32,29,71,35,91,35,76,32,90,38,84,43,6,39,79,65,77,85,46,53,5
67,68,92,9,70,25,40,64,68,50,27,18,23,98,78,23,35,60,94,30,99,28,6
68,69,22,22,74,97,73,53,29,65,43,93,75,92,10,68,75,58,12,47,80,47,3
69,70,29,20,62,92,25,18,67,15,43,84,40,87,1,83,75,77,42,35,93,51,7
70,71,60,32,77,93,35,62,54,50,3,42,63,25,82,62,25,24,45,9,10,38,4
71,72,96,75,99,22,34,55,94,3,57,54,54,67,77,82,9,68,37,3,45,67,6
72,73,21,66,28,33,13,59,38,38,23,25,61,33,9,7,12,62,34,84,4,20,7
73,74,90,63,45,73,90,42,7,38,70,54,58,49,49,35,12,3,24,23,6,93,3
74,75,37,99,87,82,30,89,78,89,9,25,70,33,66,29,5,88,22,89,80,68,6
75,76,41,50,26,37,18,5,34,99,17,98,59,40,95,2,48,96,16,14,13,49,9
76,77,19,52,84,16,33,29,20,83,49,75,84,76,22,5,63,62,39,28,67,43,4
77,78,23,15,27,4,68,12,55,97,67,12,5,32,60,98,21,15,83,66,96,93,10
78,79,48,44,20,81,46,65,50,80,24,53,87,97,11,86,48,75,43,41,37,98,4
79,80,21,65,6,30,99,42,50,78,35,5,98,3,53,37,38,28,30,65,59,46,10
80,81,16,95,88,74,66,32,93,69,6,72,78,19,92,8,40,2,88,22,37,77,1
81,82,19,85,25,84,76,10,46,3,90,11,43,69,56,71,38,58,32,44,79,87,5
82,83,22,7,94,76,93,97,17,31,42,96,68,33,47,60,57,40,62,46,67,34,4
83,84,75,23,6,44,92,48,80,31,10,64,44,65,68,62,9,34,40,59,23,37,5
84,85,48,3,66,85,1,35,77,89,39,3,59,73,82,44,60,52,38,52,94,31,6
85,86,87,80,25,98,99,66,38,63,43,35,30,69,76,73,27,96,9,59,31,5,2
86,87,69,76,48,45,48,99,17,86,24,58,31,88,90,49,14,1,35,86,61,77,1
87,88,40,42,91,90,3,90,75,68,45,61,17,66,18,10,55,90,55,87,28,37,3
88,89,89,56,67,23,32,46,73,57,76,97,45,30,46,15,70,74,17,36,37,24,1
89,90,67,97,97,38,31,40,48,55,26,87,94,26,22,88,27,25,19,45,75,92,5
90,91,32,57,11,65,18,12,56,79,1,21,33,86,32,41,25,12,85,86,23,72,3
91,92,52,59,78,63,14,33,82,56,93,35,95,93,93,65,66,76,31,54,72,15,1
92,93,90,23,55,75,44,41,33,88,64,66,77,42,23,41,37,53,43,65,5,52,2
93,94,72,95,43,72,86,77,3,83,6,93,23,73,11,29,43,89,43,65,21,47,5
94,95,94,75,33,91,97,65,53,32,2,13,97,13,81,56,48,66,30,87,41,90,1
95,96,15,38,29,60,43,8,4,70,66,49,90,13,66,24,4,92,22,37,51,84,3
96,97,2,63,69,77,99,31,58,30,10,20,60,53,39,94,42,93,51,79,32,35,9
97,98,56,68,5,48,49,16,27,31,65,88,6,72,55,76,71,42,86,49,49,81,10
98,99,46,4,80,8,91,90,17,25,73,31,19,8,32,37,80,1,35,59,45,74,4
99,100,70,45,76,75,72,63,9,87,7,78,64,7,62,5,15,80,5,84,1,54,7
