,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
36,37,40,61,52,96,45,65,81,25,84,57,92,90,4,13,54,56,20,32,90,21,2
37,38,70,98,85,26,34,66,77,5,82,19,88,27,65,65,70,11,85,16,98,23,1
38,39,94,5,46,68,47,80,20,2,22,55,43,73,61,76,66,71,2,44,62,29,6
39,40,25,59,45,37,40,78,83,45,19,21,88,51,38,4,27,34,67,34,16,70,8
40,41,74,89,99,23,82,47,9,60,45,8,8,59,82,5,96,63,55,89,80,56,3
41,42,41,44,19,62,25,27,43,13,98,23,48,39,82,70,20,70,41,46,81,31,10
42,43,82,86,40,98,54,87,69,64,72,54,74,83,96,25,74,1,35,15,36,11,6
43,44,76,38,6,81,69,51,14,29,79,61,36,16,97,93,15,27,36,35,43,20,5
44,45,98,59,20,90,38,75,74,16,53,77,48,69,79,24,21,73,58,18,7,97,4
45,46,10,71,27,80,25,55,66,19,81,93,47,28,1,51,47,25,51,88,12,80,7
46,47,32,69,69,31,17,23,79,6,26,48,53,60,84,79,44,8,61,92,74,41,10
47,48,70,21,34,70,46,49,16,87,42,76,74,59,34,80,45,12,2,7,44,18,2
48,49,99,36,85,89,77,98,46,65,17,93,60,26,67,68,60,79,82,70,47,98,10
49,50,17,17,45,17,5,42,6,3,76,12,43,51,77,4,37,14,19,56,95,65,9
50,51,93,48,2,34,45,84,87,4,55,75,59,97,50,66,70,83,39,1,42,58,4
51,52,8,40,91,13,10,29,81,82,74,21,9,8,37,8,21,3,27,67,72,58,4
52,53,72,75,1,91,50,49,4,80,14,77,45,2,51,48,54,75,61,6,11,3,6
53,54,59,4,20,9,45,18,22,36,26,1,36,48,19,39,8,33,20,43,43,30,8
54,55,61,76,72,94,66,90,53,25,32,91,31,76,11,31,83,37,7,92,28,28,7
55,56,18,40,59,37,96,87,33,57,8,90,29,22,71,38,19,27,75,51,21,63,4
56,57,42,81,91,30,55,55,22,88,61,29,38,20,48,10,32,30,21,87,14,50,6
57,58,24,97,44,80,11,11,21,34,31,71,65,22,83,86,74,29,34,18,2,77,5
58,59,88,14,5,28,93,72,77,63,8,71,53,59,50,21,30,62,9,57,83,58,3
59,60,19,90,62,86,59,67,20,78,89,63,27,78,62,79,98,58,26,92,64,33,6
60,61,37,98,96,82,92,54,71,79,14,77,1,18,35,99,55,30,95,62,90,91,7
61,62,75,54,30,11,80,30,33,7,37,85,77,26,40,98,3,4,35,41,18,8,7
62,63,41,90,99,72,73,17,63,98,83,68,71,3,45,93,58,27,29,33,9,46,2
63,64,20,86,92,78,86,74,39,21,98,70,60,37,86,50,22,55,68,35,77,15,5
64,65,31,35,46,27,74,73,30,11,48,70,57,65,95,67,98,87,81,96,56,62,7
65,66,17,95,54,93,86,65,32,51,44,7,35,37,23,97,46,89,81,66,57,9,9
66,67,27,46,82,48,84,98,33,14,89,22,13,13,47,24,90,45,80,33,17,33,3
67,68,43,95,45,44,51,44,67,87,19,20,9,29,76,83,16,39,36,77,88,52,2
68,69,68,10,7,72,22,35,27,28,79,36,51,61,49,18,3,73,6,43,44,72,9
69,70,27,80,49,79,41,31,85,49,35,17,50,81,15,78,49,44,33,68,62,18,5
70,71,78,28,55,40,45,90,17,16,96,4,96,69,67,80,35,99,51,94,24,12,3
71,72,44,95,54,43,27,28,48,11,81,46,8,13,4,48,14,21,14,54,14,46,2
72,73,28,30,4,91,63,65,20,48,19,40,71,78,1,8,68,46,3,63,33,88,2
73,74,89,80,49,93,91,52,48,86,17,6,53,75,78,13,26,43,79,23,16,7,10
74,75,36,96,15,26,15,79,23,55,14,1,19,89,16,19,27,53,39,10,53,48,7
75,76,15,87,29,13,27,52,83,99,77,89,71,65,1,34,81,82,24,96,28,48,5
76,77,63,44,33,37,10,89,73,63,81,27,13,52,50,81,4,78,49,12,2,6,4
77,78,53,92,7,93,37,15,9,6,81,83,59,69,21,71,28,26,80,35,41,95,8
78,79,81,78,67,5,80,73,16,72,97,63,17,28,31,64,72,69,60,44,44,66,10
79,80,67,48,67,39,15,58,66,43,37,26,60,41,27,43,92,68,17,17,60,43,2
80,81,7,79,97,36,91,59,68,65,71,96,90,77,66,12,63,4,58,97,2,22,7
81,82,38,86,58,99,55,10,86,58,39,63,34,82,61,20,27,8,34,69,17,17,3
82,83,90,46,41,15,68,14,64,93,54,28,21,69,41,95,1,4,86,10,13,87,5
83,84,65,6,42,86,78,86,21,62,11,39,63,73,24,1,25,22,86,23,14,40,9
84,85,91,26,71,21,75,82,55,45,78,56,24,6,55,54,44,89,38,89,83,59,7
85,86,27,10,35,75,62,92,11,48,31,10,64,53,8,94,1,9,14,18,20,89,10
86,87,48,76,25,34,80,37,83,85,78,68,27,76,61,79,80,67,96,63,87,69,10
87,88,48,26,42,63,70,9,19,93,39,87,67,38,5,12,8,75,43,1,69,38,3
88,89,94,93,65,97,76,95,23,80,44,79,66,39,83,5,29,85,43,48,10,91,8
89,90,90,3,97,99,52,11,29,46,7,48,99,29,35,39,73,6,74,34,57,87,3
90,91,41,8,92,8,7,32,70,67,74,94,5,66,93,73,43,87,21,9,83,30,1
91,92,43,66,5,54,61,78,19,75,26,96,25,93,33,19,69,95,56,17,7,42,7
92,93,95,49,36,59,44,17,56,86,25,43,37,64,13,67,56,50,8,10,61,89,5
93,94,69,89,90,38,98,99,60,85,41,51,67,53,73,54,99,70,17,27,96,81,7
94,95,34,29,5,45,78,43,38,27,28,6,55,34,87,6,33,15,75,14,42,31,2
95,96,17,4,70,78,44,46,21,76,56,15,84,17,8,76,72,43,71,37,44,2,8
96,97,77,77,19,9,60,31,81,15,76,58,4,16,79,32,26,99,22,27,79,30,3
97,98,77,99,96,86,7,96,42,59,40,1,64,17,7,67,30,66,38,92,69,98,1
98,99,17,46,63,37,27,6,40,15,42,63,54,5,59,55,21,45,37,90,62,36,6
99,100,33,53,32,59,28,14,55,88,58,68,65,30,33,84,62,65,88,34,62,59,2
