,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
25,26,9,87,76,73,89,27,81,29,27,95,2,92,3,89,61,52,14,78,26,62,4
26,27,41,7,38,82,71,39,95,3,37,75,57,26,83,97,59,17,87,41,96,39,7
27,28,5,24,59,40,1,39,79,74,27,82,6,2,13,87,1,72,1,59,27,20,10
28,29,83,72,6,30,2,62,29,7,86,88,92,4,7,99,92,55,9,73,11,58,4
29,30,85,5,88,66,8,73,44,49,89,43,22,88,19,20,79,33,24,88,48,57,10
30,31,48,35,97,18,97,97,19,69,3,16,42,72,98,52,70,37,75,29,82,56,10
31,32,73,7,17,21,4,49,77,77,59,66,83,24,25,73,55,81,22,55,20,96,7
32,33,55,4,99,26,42,15,74,72,39,50,23,98,48,32,47,99,6,15,77,17,8
33,34,93,21,83,10,57,38,99,7,31,68,72,71,54,57,14,11,61,34,43,1,4
34,35,89,55,57,37,88,67,6,56,18,2,74,52,78,14,98,8,27,11,39,10,5
35,36,99,39,55,59,34,23,91,73,55,68,41,93,48,48,3,24,32,66,57,37,5
36,37,88,5,79,60,87,31,45,5,88,38,67,60,36,67,58,59,1,53,8,30,7
37,38,43,73,81,8,33,85,76,13,81,97,74,66,38,73,40,31,40,70,40,97,6
38,39,58,99,25,8,84,42,20,25,33,16,87,34,67,74,15,38,25,84,20,64,8
39,40,80,36,70,96,90,58,36,95,67,19,5,76,97,64,13,91,59,75,16,32,8
40,41,63,43,39,47,19,40,4,34,56,47,17,56,74,37,33,42,4,13,97,50,3
41,42,94,58,49,93,39,67,61,61,98,65,67,9,78,55,22,66,85,57,32,40,4
42,43,43,34,15,77,25,86,82,49,10,29,35,77,74,36,86,72,10,30,13,6,6
43,44,73,57,38,38,42,74,37,7,22,50,66,54,7,60,3,46,98,94,49,47,4
44,45,89,83,37,3,74,36,82,37,29,48,20,3,65,96,68,75,36,54,8,73,3
45,46,58,93,63,38,60,45,55,24,7,11,70,22,30,58,17,13,91,20,49,20,6
46,47,69,10,48,14,22,44,82,95,68,76,43,53,89,92,43,69,5,87,52,31,10
47,48,54,32,79,72,2,15,68,72,46,60,51,55,38,4,66,21,11,63,55,20,9
48,49,3,20,96,70,74,96,2,94,15,94,15,97,9,89,63,5,85,10,76,78,8
49,50,31,51,47,80,27,92,71,15,8,56,13,84,23,88,24,48,71,94,8,60,3
50,51,28,38,13,37,43,42,58,26,29,96,16,2,26,32,79,6,15,37,96,91,4
51,52,20,75,33,31,19,38,26,94,7,21,35,24,61,31,42,24,42,33,13,80,3
52,53,32,58,51,91,8,81,24,85,10,83,25,45,59,92,91,89,34,9,76,91,6
53,54,50,69,36,54,22,45,14,92,77,99,43,92,7,85,85,49,79,74,35,73,3
54,55,14,86,9,14,26,88,72,59,37,33,52,8,53,82,77,31,77,67,81,27,3
55,56,39,70,13,97,67,94,1,16,42,5,52,56,39,59,57,46,25,13,90,56,4
56,57,16,42,40,36,92,9,67,6,25,40,21,32,92,17,39,28,93,84,41,53,8
57,58,34,1,58,90,79,79,53,67,51,27,21,31,45,55,60,72,48,65,45,70,1
58,59,14,2,84,73,99,54,69,86,83,4,37,2,6,43,25,80,97,27,17,37,3
59,60,70,50,83,65,22,83,35,16,59,37,59,96,30,55,43,11,83,81,43,51,8
60,61,1,31,88,67,86,50,2,8,89,45,63,58,40,85,78,85,3,24,57,15,3
61,62,38,78,95,25,19,50,37,23,59,60,50,21,92,49,5,58,92,23,50,99,2
62,63,83,41,25,17,71,4,67,66,61,49,64,10,99,10,76,84,74,81,4,29,8
63,64,48,33,50,81,52,4,4,47,62,26,65,73,73,84,45,28,38,38,64,99,2
64,65,64,14,30,47,69,20,98,61,29,16,44,12,30,92,70,55,43,50,64,89,1
65,66,15,77,42,65,69,27,41,42,11,84,77,52,72,47,9,7,2,38,89,89,3
66,67,73,10,60,99,28,75,34,45,15,52,79,13,40,3,11,61,79,14,40,5,10
67,68,26,1,95,56,84,56,4,51,37,85,36,62,50,24,96,50,38,54,71,58,8
68,69,47,26,34,72,10,34,7,33,32,35,91,92,3,87,73,22,29,82,28,40,5
69,70,34,50,98,94,19,22,76,2,41,95,51,6,76,41,74,94,84,10,12,32,7
70,71,30,4,25,20,4,65,47,69,67,20,7,48,28,39,10,44,15,50,95,5,8
71,72,24,77,43,33,80,80,39,49,99,89,68,14,60,92,48,48,14,12,77,37,10
72,73,56,7,60,51,10,30,34,50,36,20,1,21,29,24,90,59,72,69,83,23,8
73,74,72,53,90,26,81,96,40,22,25,74,42,39,30,81,54,81,53,61,63,22,4
74,75,34,7,69,23,58,2,83,66,19,29,10,63,56,46,50,33,79,70,58,81,1
75,76,9,81,33,30,52,51,52,76,84,65,42,44,87,53,97,79,49,73,17,54,4
76,77,19,29,84,69,77,11,20,35,28,65,17,98,17,60,26,18,87,19,42,1,7
77,78,28,2,20,76,33,44,23,37,9,96,97,77,30,66,63,24,34,99,91,71,4
78,79,29,7,96,31,8,54,12,14,31,48,85,64,99,71,6,15,64,55,67,52,4
79,80,26,75,64,8,72,76,59,9,23,19,4,70,74,2,15,27,2,31,50,14,2
80,81,13,44,81,21,90,34,33,75,97,71,56,84,39,41,11,79,54,83,16,13,2
81,82,64,86,39,97,5,95,47,19,52,43,8,73,46,88,25,66,72,24,65,27,10
82,83,51,25,17,74,90,72,88,55,19,73,66,89,44,30,46,90,46,18,35,54,4
83,84,14,6,97,21,98,63,17,16,85,39,6,3,10,51,6,72,95,91,1,1,7
84,85,38,68,88,87,67,66,89,87,58,50,55,46,13,20,30,57,16,56,61,3,3
85,86,29,60,8,35,43,64,68,52,33,82,18,48,99,74,55,29,10,96,34,12,4
86,87,7,10,46,88,31,60,54,41,99,4,39,45,87,23,98,4,92,5,32,15,10
87,88,44,34,52,69,85,95,21,34,10,94,16,66,16,71,45,22,15,93,95,39,10
88,89,3,34,95,77,51,93,24,70,23,22,25,77,3,54,94,78,19,13,63,64,7
89,90,22,87,93,57,12,99,89,95,53,2,28,66,65,74,1,9,44,66,88,89,9
90,91,79,91,49,66,25,57,60,48,12,80,74,71,73,82,43,48,75,42,29,32,8
91,92,34,13,32,91,1,31,78,81,85,61,82,32,28,25,2,37,94,46,33,38,3
92,93,73,50,99,79,41,82,70,29,21,21,1,52,35,51,31,25,35,76,39,5,1
93,94,4,20,46,12,65,55,12,37,46,87,22,25,80,57,24,57,94,86,39,91,6
94,95,62,7,93,41,95,52,88,52,16,88,30,66,79,42,58,20,65,94,16,53,3
95,96,93,29,7,23,89,61,77,64,84,6,65,4,65,84,26,90,96,91,52,19,8
96,97,8,89,23,35,54,87,13,21,62,12,40,51,38,86,44,38,32,57,62,64,3
97,98,25,62,22,49,2,87,58,83,80,59,99,35,59,23,7,49,38,6,85,41,3
98,99,60,29,59,13,3,98,3,87,3,17,57,61,14,78,35,20,12,92,39,82,6
99,100,16,74,8,30,17,58,83,63,79,27,91,45,84,43,99,83,84,24,4,63,2
