,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
48,49,85,11,71,40,73,9,79,60,63,69,58,1,56,41,12,48,86,71,74,63,7
49,50,97,17,25,57,12,67,7,15,76,70,42,59,37,6,21,43,17,59,21,3,4
50,51,71,36,56,80,66,39,95,40,14,9,81,90,37,5,29,20,42,46,32,99,1
51,52,23,92,92,55,21,87,72,84,10,60,14,24,50,73,52,58,24,59,78,65,1
52,53,63,44,47,32,19,88,69,76,29,71,99,27,25,65,21,20,55,22,96,31,2
53,54,45,97,44,96,18,24,51,66,96,24,12,2,88,36,49,25,84,74,43,59,4
54,55,23,69,81,23,69,33,81,81,43,50,72,49,64,15,93,9,40,42,29,46,10
55,56,61,21,36,50,92,69,83,58,64,41,72,43,9,38,50,84,91,82,71,12,3
56,57,90,34,79,64,35,77,55,58,59,65,79,84,6,4,76,6,43,35,35,12,2
57,58,16,22,56,67,75,21,65,16,21,14,75,27,90,53,93,73,55,18,17,68,2
58,59,39,61,60,56,65,32,9,72,95,81,66,15,20,19,92,73,92,17,32,69,5
59,60,81,12,89,92,47,66,12,42,5,54,92,17,9,73,6,45,76,21,60,95,7
60,61,58,23,13,26,80,62,16,57,74,63,79,69,84,97,66,56,43,31,93,63,8
61,62,17,10,97,14,42,71,60,9,83,11,75,62,50,50,32,84,39,30,92,57,4
62,63,25,96,64,76,87,26,49,29,35,43,98,50,10,26,85,3,42,70,79,96,6
63,64,89,94,77,66,52,20,56,50,1,2,75,64,40,91,72,31,80,41,94,7,8
64,65,71,49,41,86,93,37,51,43,3,46,67,77,47,73,49,54,49,51,64,40,9
65,66,74,32,96,14,28,95,38,85,9,20,15,66,62,58,42,58,9,24,87,74,7
66,67,2,16,22,80,31,96,58,68,11,13,46,63,16,38,74,37,20,74,25,86,4
67,68,29,94,97,41,59,58,3,63,31,55,24,45,15,1,63,87,75,60,98,30,7
68,69,59,7,36,50,79,27,56,15,82,96,37,54,89,63,85,33,14,46,88,66,4
69,70,52,72,77,84,74,31,20,17,71,48,35,37,22,66,29,89,99,70,10,85,4
70,71,76,53,13,85,99,26,21,78,2,5,96,43,46,49,47,5,39,59,64,95,10
71,72,37,91,4,14,59,98,13,28,16,8,97,16,46,64,11,35,51,16,7,60,1
72,73,18,91,54,90,91,39,12,80,59,65,36,40,13,35,73,78,98,28,48,51,10
73,74,26,78,38,5,11,99,52,40,50,70,11,62,36,94,32,72,63,23,99,92,10
74,75,64,15,95,80,55,96,31,60,58,3,16,60,75,48,95,8,46,78,17,49,7
75,76,70,7,43,6,96,41,9,15,19,79,46,49,67,3,3,35,16,47,82,62,4
76,77,7,85,8,96,73,2,17,23,43,9,70,88,7,65,28,32,35,45,25,50,3
77,78,19,46,60,16,63,77,29,52,1,56,50,48,14,11,92,37,44,14,65,18,8
78,79,6,5,85,54,52,8,46,56,87,59,37,9,38,75,42,56,96,27,2,75,8
79,80,79,1,31,2,52,28,47,94,35,22,10,17,1,1,15,87,85,34,46,50,4
80,81,85,77,23,21,11,57,69,70,49,1,25,82,39,72,6,86,14,4,24,63,9
81,82,86,6,32,83,65,61,16,93,62,78,27,13,7,83,15,18,24,54,26,10,8
82,83,57,24,51,66,5,90,85,28,87,9,55,23,20,79,28,76,24,19,34,23,4
83,84,62,14,66,99,34,88,10,31,9,77,77,33,21,71,31,20,19,17,52,25,3
84,85,69,34,63,28,34,4,3,67,77,71,11,97,25,74,62,32,16,24,22,94,1
85,86,59,31,87,27,61,2,67,60,88,81,10,75,74,90,85,41,79,37,68,95,1
86,87,94,86,28,85,32,36,30,91,29,51,60,82,67,59,27,59,21,4,60,18,8
87,88,97,58,50,30,25,66,67,28,48,57,15,30,49,98,39,81,74,4,53,76,4
88,89,90,11,96,28,1,61,40,18,77,85,9,9,53,53,22,32,68,92,50,12,10
89,90,23,75,6,42,62,13,27,63,43,23,6,57,29,97,99,8,1,13,12,40,9
90,91,8,69,27,78,64,65,38,53,95,26,27,75,99,14,47,72,62,57,50,6,10
91,92,70,51,93,18,43,17,76,98,78,15,93,83,41,48,16,64,49,81,36,56,3
92,93,6,10,46,14,5,38,40,20,45,82,55,77,2,28,17,44,17,3,37,24,9
93,94,23,21,71,38,47,94,76,10,39,52,10,88,2,13,51,11,85,56,86,48,5
94,95,88,44,65,8,70,51,25,97,24,96,83,82,74,28,39,69,77,49,5,86,6
95,96,1,81,11,60,43,54,62,42,40,24,65,7,92,62,66,49,87,55,78,59,10
96,97,17,3,44,51,44,40,9,67,73,95,84,73,30,86,40,57,49,81,14,74,8
97,98,46,47,54,33,52,83,12,46,69,4,75,33,78,10,41,70,93,21,21,71,5
98,99,88,73,48,24,18,5,5,77,96,83,89,91,61,37,31,75,95,15,23,32,6
99,100,41,59,8,77,59,94,80,42,7,66,57,70,94,12,6,69,17,84,21,57,1
