,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
21,22,98,75,27,22,84,45,91,39,29,1,2,41,32,52,24,19,44,79,17,50,4
22,23,75,99,23,21,57,60,11,90,75,60,11,6,40,97,80,77,7,25,22,53,9
23,24,24,50,48,86,10,26,56,28,31,97,33,19,51,40,13,40,73,54,57,80,5
24,25,46,2,73,41,27,63,33,18,33,6,95,29,34,24,93,24,88,56,88,44,5
25,26,16,29,6,65,89,28,35,16,19,83,67,99,46,16,65,42,59,83,21,89,6
26,27,35,83,7,28,4,18,98,55,99,25,16,96,29,78,34,61,40,81,24,25,3
27,28,92,91,38,30,43,22,4,1,9,22,81,37,60,4,16,18,26,92,71,56,6
28,29,38,25,52,3,39,32,22,59,55,87,61,13,85,86,33,49,36,44,13,63,10
29,30,62,33,99,58,57,38,96,90,66,16,24,93,92,49,70,16,39,2,95,30,10
30,31,48,76,44,76,46,98,94,63,75,90,33,70,53,41,81,29,91,90,60,36,10
31,32,45,87,95,97,24,17,5,13,89,91,37,3,56,83,8,94,18,24,30,14,5
32,33,8,85,63,46,25,60,86,64,29,75,34,1,92,38,21,73,57,56,26,61,8
33,34,74,93,36,44,12,57,86,47,93,98,17,29,55,56,61,57,55,63,15,2,7
34,35,11,62,76,8,52,57,4,31,44,74,90,8,20,59,82,35,35,91,5,84,4
35,36,17,53,48,78,39,89,39,77,69,36,28,23,21,50,61,71,34,5,57,79,1
36,37,93,64,91,8,79,2,35,98,22,63,66,33,96,4,68,14,82,95,50,67,5
37,38,66,38,58,93,67,18,36,79,95,45,55,23,31,16,25,73,66,91,4,89,10
38,39,81,56,85,83,6,41,24,19,37,43,35,91,38,62,86,39,97,50,25,57,8
39,40,2,10,25,94,81,30,3,84,34,27,40,73,17,6,54,22,16,93,37,84,10
40,41,23,59,29,88,99,95,34,1,95,32,36,28,29,89,74,3,12,52,79,98,5
41,42,89,74,85,28,66,14,44,81,57,78,29,47,41,43,29,72,79,73,1,51,4
42,43,95,75,68,70,74,21,94,10,53,74,88,38,99,51,9,30,89,83,19,33,2
43,44,72,94,26,2,75,10,56,28,73,67,63,5,32,69,71,77,35,48,48,60,6
44,45,47,83,9,59,64,2,56,4,5,46,48,89,45,93,26,85,44,59,97,49,8
45,46,65,56,75,47,47,66,74,25,29,69,63,18,69,76,81,33,85,28,2,52,7
46,47,89,85,77,72,80,40,64,1,73,25,69,99,77,78,79,38,76,45,3,30,7
47,48,54,14,14,30,7,9,92,44,95,67,34,7,30,81,27,56,88,90,73,12,10
48,49,82,92,84,55,6,38,69,18,16,92,28,27,23,80,75,37,98,87,4,24,6
49,50,45,52,83,43,77,30,56,69,98,34,43,51,81,39,30,89,44,79,91,53,6
50,51,15,81,2,92,40,97,68,69,24,24,65,40,77,77,2,24,41,18,90,28,4
51,52,67,65,93,67,44,29,57,70,72,51,88,53,2,83,7,80,32,50,4,30,8
52,53,95,34,3,49,85,84,34,62,34,17,8,4,3,21,87,77,46,77,84,11,8
53,54,41,18,33,59,18,8,82,45,42,60,35,66,58,66,51,1,1,69,13,98,1
54,55,42,14,57,74,16,14,39,37,47,78,27,17,12,12,65,66,75,79,52,51,10
55,56,65,53,96,4,8,94,90,57,31,45,40,71,92,33,64,91,16,85,30,84,8
56,57,76,3,52,62,30,58,52,32,9,61,2,87,61,12,31,37,27,45,30,64,10
57,58,9,76,27,6,39,43,74,16,72,83,84,71,38,86,58,55,47,1,43,79,3
58,59,43,37,89,63,46,86,21,88,74,60,58,3,72,28,14,48,70,9,77,34,7
59,60,59,91,16,67,74,78,32,26,82,29,33,5,65,29,23,97,83,3,10,23,9
60,61,36,41,49,69,65,37,18,41,89,5,4,17,75,98,61,87,6,70,34,82,6
61,62,46,65,40,14,12,37,90,80,65,55,72,59,59,92,40,32,91,72,70,39,8
62,63,93,9,20,99,45,12,71,17,27,72,39,46,9,48,7,35,12,91,64,11,4
63,64,28,67,70,27,82,36,95,94,40,53,32,62,94,79,18,1,58,11,10,54,10
64,65,79,82,23,60,94,56,46,14,41,73,80,62,51,9,42,7,14,97,45,21,7
65,66,4,69,3,37,90,99,32,3,88,70,71,83,5,33,62,93,27,38,21,24,3
66,67,38,19,67,96,88,36,94,28,23,21,1,88,80,51,96,78,94,45,32,13,6
67,68,22,23,59,27,92,3,90,36,65,90,91,54,15,94,50,79,29,40,5,62,10
68,69,21,11,79,73,29,29,49,92,37,3,46,29,74,8,84,58,3,55,87,68,4
69,70,64,33,35,12,25,24,25,67,78,69,76,66,54,87,45,15,87,44,66,9,5
70,71,53,8,25,38,98,32,51,31,53,56,69,45,42,22,37,42,26,52,33,41,5
71,72,43,67,79,22,87,15,45,80,54,25,93,14,44,82,18,97,49,85,48,5,8
72,73,10,7,46,62,29,99,58,68,8,13,53,89,22,21,86,99,90,23,95,29,1
73,74,66,77,21,28,15,68,93,77,94,77,86,60,7,62,25,31,76,25,93,6,6
74,75,81,73,79,42,74,27,23,35,41,25,86,56,41,34,55,69,72,90,45,44,6
75,76,45,13,85,66,98,22,35,67,39,32,51,55,82,24,88,88,96,38,47,57,5
76,77,35,70,63,37,74,33,37,54,24,37,65,53,73,7,82,57,96,70,84,33,4
77,78,79,94,76,95,78,50,58,60,80,70,92,39,42,27,94,72,83,55,57,9,1
78,79,80,67,54,28,98,89,86,59,73,3,76,56,16,51,91,93,71,15,60,87,6
79,80,20,55,73,98,4,92,40,96,12,63,51,63,94,94,34,51,12,16,18,57,8
80,81,58,88,65,5,39,50,13,79,35,78,69,1,72,25,60,15,73,58,1,33,5
81,82,4,31,52,2,9,62,81,79,12,44,3,59,82,55,5,46,93,56,96,37,8
82,83,71,26,89,19,16,77,43,38,5,11,45,24,80,46,62,57,91,68,71,86,3
83,84,74,19,24,92,76,20,52,67,7,79,23,85,74,70,53,60,47,82,57,98,8
84,85,33,69,28,21,18,61,99,55,98,63,73,58,97,19,17,58,10,91,62,40,6
85,86,88,54,9,61,57,16,26,86,77,92,82,94,61,15,71,15,53,36,21,84,6
86,87,23,38,40,78,74,11,20,20,56,40,11,95,4,89,23,73,65,16,8,97,7
87,88,83,65,67,96,96,57,58,60,7,9,64,38,84,50,89,10,38,99,21,4,9
88,89,17,81,14,80,82,66,4,71,41,18,42,50,93,81,93,24,94,28,27,9,2
89,90,13,95,96,95,86,87,46,24,18,93,16,70,11,78,86,9,52,42,63,47,6
90,91,39,10,21,22,1,25,36,75,12,64,39,41,62,25,34,28,22,70,85,76,9
91,92,11,48,65,32,71,45,78,57,81,1,76,83,82,98,75,48,1,44,75,40,2
92,93,88,87,15,18,75,54,59,45,36,82,22,23,38,32,77,26,45,57,27,1,6
93,94,51,91,51,32,21,47,46,47,50,34,82,31,88,42,26,86,6,86,60,63,5
94,95,87,17,52,50,91,45,78,13,70,85,39,59,91,83,45,91,36,36,44,1,9
95,96,64,59,61,44,89,90,40,79,88,99,43,75,74,87,15,77,44,94,93,10,6
96,97,79,57,81,75,71,39,45,32,47,26,33,57,20,49,91,18,71,51,98,29,6
97,98,29,60,47,48,88,53,9,6,99,76,22,70,53,94,23,37,34,17,74,43,6
98,99,76,43,77,39,28,81,32,74,73,36,15,8,69,18,70,59,76,80,7,42,1
99,100,91,10,53,47,65,10,91,81,77,24,33,19,60,93,51,65,77,81,3,14,6
