,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
57,58,2,11,6,9,22,93,60,47,12,20,43,73,24,59,97,68,35,74,73,88,2
58,59,68,66,92,61,81,34,59,80,32,41,45,61,46,50,62,58,36,68,43,45,2
59,60,10,62,56,6,53,48,92,52,90,27,73,51,84,84,19,53,80,65,69,97,1
60,61,61,4,83,53,9,73,71,63,93,53,4,19,84,33,85,18,71,68,44,32,9
61,62,91,58,79,96,51,51,32,89,36,37,59,16,75,41,81,24,33,2,34,68,4
62,63,75,19,85,79,89,20,29,18,51,22,92,43,8,42,10,88,13,66,55,5,7
63,64,97,60,40,51,37,13,89,26,49,97,79,86,64,52,33,97,97,47,65,47,10
64,65,3,52,70,24,49,28,33,76,74,34,46,77,71,66,99,6,16,63,59,79,1
65,66,86,30,37,36,39,88,27,53,70,23,44,71,24,57,66,67,10,4,37,1,7
66,67,44,56,14,50,14,37,51,13,8,13,33,41,84,16,80,21,47,81,86,68,7
67,68,3,10,51,66,87,95,56,55,85,75,99,45,21,75,19,22,31,22,14,34,1
68,69,41,19,79,28,24,33,89,92,61,12,90,59,60,37,36,56,49,85,26,42,7
69,70,35,10,55,43,1,59,30,51,57,5,65,94,99,77,76,99,33,51,24,62,1
70,71,66,47,98,83,26,64,38,31,50,91,73,52,64,90,41,3,78,72,58,34,1
71,72,3,51,15,2,64,24,81,15,92,56,80,64,68,33,42,35,75,54,56,10,3
72,73,84,30,20,98,81,55,53,73,61,77,83,24,57,57,71,2,46,17,33,71,5
73,74,26,29,75,6,87,47,65,29,17,10,32,81,45,99,71,7,91,54,32,74,4
74,75,59,67,72,51,76,85,37,26,54,18,30,58,49,78,28,67,33,59,5,27,3
75,76,52,71,93,70,78,25,47,26,90,58,4,30,33,96,86,24,81,13,78,44,1
76,77,27,87,66,42,63,91,87,3,4,77,88,83,74,95,15,57,95,11,57,74,6
77,78,32,64,8,27,47,12,24,33,79,15,50,93,38,19,18,48,82,48,16,64,3
78,79,35,82,31,96,64,51,37,44,21,7,69,36,47,51,56,47,93,74,80,75,7
79,80,56,38,26,21,96,23,49,19,41,5,86,47,72,83,24,16,83,80,77,7,4
80,81,50,36,7,25,15,9,89,64,41,92,28,99,66,98,23,93,43,49,38,46,4
81,82,72,89,44,71,93,69,89,67,5,67,5,92,85,88,12,83,52,75,4,4,5
82,83,63,44,8,97,56,39,24,99,21,21,45,68,25,29,31,99,65,19,45,60,3
83,84,27,37,98,35,67,29,45,35,12,19,61,59,55,13,22,76,28,15,22,19,6
84,85,80,67,33,29,60,61,23,96,40,4,61,36,46,18,64,26,40,79,77,8,2
85,86,5,44,42,15,71,26,49,47,19,61,5,50,85,22,36,87,65,46,25,66,6
86,87,25,85,96,82,63,10,61,94,51,58,79,23,51,39,24,9,99,62,23,45,7
87,88,99,30,84,94,36,89,57,10,76,97,87,26,32,81,3,25,91,66,15,31,8
88,89,50,63,33,22,22,51,16,1,18,53,96,13,82,27,2,12,5,61,70,69,2
89,90,89,63,66,8,94,38,57,26,63,6,98,42,39,17,83,57,52,50,80,97,2
90,91,19,28,63,97,32,75,71,91,35,42,32,18,92,14,48,83,87,59,1,51,10
91,92,33,62,25,49,6,26,36,95,48,65,50,89,63,10,66,28,3,39,99,19,10
92,93,56,88,52,46,32,64,36,21,23,4,12,69,57,74,74,4,65,59,61,6,8
93,94,70,91,59,60,71,78,8,20,38,25,30,22,72,17,43,94,53,74,24,33,9
94,95,14,81,97,55,64,18,2,38,92,55,11,8,24,3,35,27,4,19,94,73,3
95,96,13,47,33,42,92,15,75,88,39,88,18,46,71,72,80,33,29,38,70,9,1
96,97,9,14,78,34,74,61,57,77,70,80,99,96,97,14,52,59,73,97,35,66,5
97,98,99,34,73,64,74,43,22,39,97,65,67,75,44,63,17,17,49,81,77,46,2
98,99,94,62,19,2,26,88,50,29,49,68,28,40,37,38,73,25,57,62,23,95,7
99,100,73,32,13,29,36,4,65,12,72,52,39,20,28,87,29,72,79,31,13,76,3
