,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
59,60,26,7,68,82,39,6,20,12,4,17,30,23,36,82,60,13,5,5,99,87,10
60,61,83,42,3,3,95,84,55,80,60,9,84,57,58,92,88,96,71,22,68,28,3
61,62,21,26,9,28,31,44,46,44,72,34,16,67,40,8,7,38,17,18,21,90,3
62,63,82,74,28,41,34,17,63,38,65,95,33,72,88,48,20,43,9,6,71,76,9
63,64,9,80,99,19,86,93,70,96,41,45,27,3,32,32,72,88,97,85,36,32,9
64,65,78,70,23,39,22,52,26,61,77,90,12,39,29,62,13,73,29,83,36,32,9
65,66,98,93,9,66,72,54,61,4,3,5,11,10,71,95,81,54,98,36,38,57,4
66,67,25,94,79,69,53,62,26,56,88,68,21,29,35,3,46,53,84,78,4,51,2
67,68,84,84,45,38,45,52,42,38,25,45,69,47,1,51,55,48,30,8,32,67,2
68,69,98,46,65,28,41,88,75,21,45,78,62,32,68,59,27,12,52,65,8,62,8
69,70,86,36,26,48,28,15,58,79,92,28,15,21,89,23,88,64,28,88,10,87,10
70,71,59,41,67,76,57,59,99,77,41,59,1,92,3,48,91,27,59,27,98,80,6
71,72,50,42,64,20,4,19,35,16,56,67,81,17,61,9,93,69,61,35,21,48,3
72,73,10,64,64,27,72,59,29,24,74,55,58,4,48,65,96,52,63,76,75,17,5
73,74,54,61,27,82,17,22,34,59,80,91,42,44,40,52,76,25,55,78,17,44,8
74,75,99,17,44,81,96,37,2,33,36,16,75,76,47,57,10,5,27,76,47,51,2
75,76,50,9,31,49,41,55,68,38,37,17,65,18,83,51,48,79,86,94,54,99,8
76,77,33,91,81,56,60,46,76,60,31,49,7,72,89,84,85,79,20,94,73,11,3
77,78,2,96,46,48,82,23,64,27,67,28,49,31,97,26,97,16,43,18,51,70,10
78,79,88,9,69,72,77,39,34,5,32,47,65,96,73,24,20,42,19,20,85,45,4
79,80,11,8,56,59,4,96,42,40,62,19,22,35,98,27,36,91,22,69,93,74,8
80,81,99,67,75,73,95,97,67,23,63,40,60,85,16,62,48,72,52,27,53,58,7
81,82,12,97,11,53,31,97,4,69,75,70,78,81,8,65,87,3,78,76,24,66,7
82,83,15,69,99,9,32,50,10,12,14,60,42,60,61,8,87,18,5,42,80,20,8
83,84,84,45,54,41,52,23,56,23,23,47,11,49,15,71,10,51,64,73,27,55,8
84,85,24,50,42,42,29,73,45,11,84,80,85,53,76,36,93,54,18,28,79,71,10
85,86,32,55,34,13,51,6,69,69,25,50,5,16,53,47,43,98,26,55,13,89,6
86,87,95,5,67,4,9,56,35,32,73,68,72,38,27,32,53,79,21,23,25,2,9
87,88,85,68,27,7,17,4,92,93,89,41,89,78,96,81,41,71,56,37,23,62,3
88,89,85,53,4,47,37,83,50,36,31,51,38,11,56,7,45,98,57,98,1,81,5
89,90,47,59,79,34,82,28,55,44,28,85,46,35,93,1,37,5,58,51,56,85,8
90,91,70,89,60,59,19,33,95,56,27,57,17,21,80,58,54,94,75,15,58,22,2
91,92,21,15,82,88,92,24,88,29,60,4,60,86,14,97,42,87,27,15,51,88,6
92,93,33,47,60,58,52,84,30,2,97,68,25,90,68,45,97,15,58,26,38,34,3
93,94,5,33,69,98,96,78,51,30,83,18,36,74,10,12,33,17,26,43,63,77,7
94,95,25,69,23,88,41,63,60,52,55,74,58,35,12,26,33,58,27,91,25,93,8
95,96,27,9,3,86,10,53,37,53,89,46,73,78,63,77,49,90,82,94,97,14,6
96,97,67,47,89,47,38,13,57,79,80,72,84,57,93,6,67,13,71,20,38,88,9
97,98,83,52,63,21,94,97,16,7,62,51,21,50,35,18,44,89,80,49,66,5,7
98,99,50,78,86,7,36,38,33,50,51,54,90,28,63,84,86,3,3,33,28,23,5
99,100,20,81,68,87,24,49,28,45,10,12,72,10,6,36,93,20,11,55,22,12,7
