,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
36,37,54,17,9,21,29,2,28,22,34,74,78,37,42,61,15,63,25,5,56,1,2
37,38,99,44,40,55,30,2,91,84,71,67,36,33,18,47,34,35,77,73,27,9,1
38,39,40,88,62,75,4,28,43,3,63,43,91,18,31,41,51,54,65,62,77,43,5
39,40,26,87,80,54,14,72,61,45,44,81,54,15,36,16,62,33,4,66,11,69,4
40,41,4,93,8,60,51,69,81,56,38,62,39,73,47,16,64,10,80,63,82,79,9
41,42,58,57,88,75,33,53,51,28,56,52,8,95,23,41,46,50,96,68,12,42,6
42,43,46,39,20,31,22,27,29,76,39,11,46,20,78,96,45,79,34,25,53,33,3
43,44,88,77,5,72,34,25,74,70,88,32,17,86,14,16,35,44,70,46,10,82,9
44,45,22,65,41,26,85,45,88,32,32,73,76,1,35,89,64,71,48,67,58,71,10
45,46,27,13,33,14,60,85,24,30,12,49,47,19,17,91,45,99,36,60,29,50,4
46,47,98,23,45,94,55,97,4,5,29,51,12,67,58,75,31,18,39,23,25,12,7
47,48,90,94,98,55,7,48,55,13,61,54,78,48,88,7,27,80,19,42,16,59,6
48,49,27,24,69,98,50,62,40,89,62,30,76,80,30,53,70,90,82,40,11,82,1
49,50,47,74,85,34,41,27,63,21,37,22,62,86,33,84,17,65,20,39,9,90,3
50,51,59,45,69,88,64,19,85,65,5,73,75,90,13,43,16,2,27,52,45,78,4
51,52,83,99,71,54,60,67,37,57,63,52,49,81,39,37,30,23,77,74,24,16,4
52,53,45,31,72,29,1,56,36,29,18,53,19,46,83,96,78,86,12,8,96,1,6
53,54,85,59,84,65,30,35,83,5,18,54,1,26,5,11,96,44,53,32,21,29,7
54,55,70,53,2,71,99,27,93,5,37,61,45,23,84,95,76,36,18,2,32,77,5
55,56,19,40,53,80,87,11,40,50,55,16,32,68,51,5,70,88,4,66,94,74,6
56,57,68,55,8,96,68,86,48,35,89,71,63,95,51,97,82,65,38,81,7,41,7
57,58,4,69,4,12,33,68,52,2,48,25,99,33,1,17,91,30,10,2,50,61,10
58,59,33,53,67,48,17,85,85,41,5,22,28,87,42,44,27,8,36,51,36,79,7
59,60,79,95,26,55,67,88,59,21,73,82,81,3,54,59,99,81,97,76,49,88,5
60,61,52,59,46,20,57,29,85,85,26,62,74,74,60,63,74,75,57,85,40,16,7
61,62,1,85,25,19,87,86,9,57,14,94,26,15,16,5,60,91,71,32,33,78,5
62,63,50,83,9,6,3,80,99,35,88,82,97,86,53,32,23,84,98,4,70,65,6
63,64,62,27,35,25,75,50,78,86,26,12,50,19,64,88,85,11,93,76,88,27,5
64,65,93,96,75,95,96,36,2,66,73,32,90,48,50,94,8,84,65,62,80,97,5
65,66,67,1,89,47,14,23,66,17,65,69,88,62,98,48,37,46,99,84,10,48,2
66,67,94,34,49,33,31,72,2,99,21,99,5,75,89,11,66,90,83,58,18,77,8
67,68,82,92,75,23,35,53,60,71,14,69,41,67,17,14,6,65,42,97,87,63,9
68,69,95,27,35,21,60,27,45,35,89,99,15,69,19,69,92,41,4,93,33,92,6
69,70,51,68,18,18,32,44,97,95,83,81,57,23,63,2,76,37,77,55,88,38,4
70,71,3,86,31,34,35,6,88,60,89,17,82,27,36,31,77,22,73,38,54,5,4
71,72,58,53,13,66,26,85,65,42,22,17,45,92,47,97,58,54,37,63,28,41,3
72,73,36,62,51,44,47,70,51,2,23,97,88,85,41,97,83,55,53,68,52,56,6
73,74,78,79,51,95,44,48,42,35,12,73,92,76,18,93,82,11,21,62,59,32,10
74,75,46,94,72,38,92,45,47,35,1,95,38,34,78,29,15,1,52,24,63,77,4
75,76,75,71,5,50,19,86,9,40,59,6,81,80,51,37,22,29,58,61,25,5,1
76,77,37,71,78,42,86,70,19,27,12,89,99,65,90,75,36,74,91,8,44,56,8
77,78,72,53,23,19,6,37,59,42,90,31,74,82,70,90,48,89,9,22,82,7,10
78,79,15,77,76,38,68,7,97,54,8,16,83,86,17,98,24,60,14,50,75,79,9
79,80,25,87,38,11,44,25,39,94,50,4,53,69,8,50,73,60,32,82,18,14,3
80,81,79,29,91,51,72,52,49,12,62,55,83,33,44,50,2,25,28,94,57,46,1
81,82,74,44,40,63,11,38,51,38,35,91,66,22,79,12,20,96,65,56,11,16,10
82,83,29,30,8,3,40,80,8,16,29,2,45,18,87,37,22,10,56,85,76,47,2
83,84,95,53,44,45,45,19,89,92,63,66,97,22,5,80,38,8,78,97,79,35,2
84,85,6,95,98,49,63,9,80,51,78,13,34,98,81,85,26,83,9,12,20,7,5
85,86,49,4,52,71,78,33,33,38,1,72,71,66,45,80,54,35,18,81,89,35,2
86,87,62,91,48,74,7,80,28,96,71,5,93,86,81,88,3,72,23,33,65,66,10
87,88,8,32,51,60,84,36,82,75,43,98,5,88,81,33,72,87,9,8,16,80,2
88,89,3,8,50,59,37,71,4,38,66,97,70,4,93,57,38,12,74,78,93,40,5
89,90,75,40,54,56,59,18,53,25,7,6,5,72,28,74,13,18,89,62,73,77,7
90,91,96,63,60,8,14,68,86,18,56,20,55,63,53,38,31,71,75,50,8,49,3
91,92,99,72,18,19,48,63,54,51,49,64,70,45,63,87,13,36,16,24,52,87,7
92,93,1,34,1,39,56,55,70,47,41,28,16,65,34,56,67,54,55,25,34,19,3
93,94,67,85,98,95,70,95,84,20,42,4,22,84,22,66,7,81,91,89,34,26,1
94,95,43,42,4,31,25,28,95,76,44,99,89,47,12,88,17,35,71,13,52,88,5
95,96,21,45,74,36,26,81,72,97,97,25,90,97,13,62,6,98,14,76,50,86,5
96,97,65,45,81,66,48,49,40,61,97,82,56,68,59,67,35,49,46,3,59,21,9
97,98,74,48,84,7,72,4,70,21,83,55,62,15,65,63,51,78,33,25,31,17,1
98,99,76,99,43,72,7,53,86,78,34,81,11,86,46,82,69,13,80,12,2,80,2
99,100,74,69,35,32,34,79,67,23,98,74,32,33,44,81,66,67,55,76,17,18,4
