,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
44,45,22,16,49,14,9,94,44,47,93,53,63,78,47,21,94,31,8,51,34,33,6
45,46,34,57,49,84,38,59,89,61,67,11,31,21,83,52,59,88,70,23,75,77,10
46,47,7,65,93,18,79,26,77,91,24,89,82,6,33,52,62,62,57,48,62,61,7
47,48,68,1,83,49,87,79,2,86,10,3,59,18,92,55,23,32,62,28,91,37,5
48,49,18,69,2,41,12,27,11,69,35,71,3,92,55,45,44,20,28,5,19,94,2
49,50,35,6,31,44,97,97,43,34,91,74,44,32,28,98,75,22,46,59,62,43,3
50,51,90,97,78,11,8,5,96,76,1,15,1,34,8,69,14,37,9,66,92,37,3
51,52,94,75,64,85,15,55,97,77,54,5,30,97,42,54,7,73,38,23,7,67,3
52,53,40,4,94,43,78,62,85,65,2,71,31,63,17,80,79,30,82,1,74,99,10
53,54,43,16,60,97,43,37,35,93,41,26,2,20,44,27,82,77,55,23,84,77,6
54,55,69,89,22,29,70,36,72,10,27,10,95,49,57,38,57,45,83,58,27,87,6
55,56,53,86,71,56,74,38,41,84,30,53,42,68,12,19,74,2,25,52,57,24,8
56,57,23,21,61,71,43,42,65,76,59,61,64,97,53,63,88,39,90,43,96,90,2
57,58,24,95,53,55,9,20,87,82,32,13,95,69,67,15,78,44,6,42,9,76,5
58,59,73,59,87,42,30,68,80,53,53,77,68,37,52,83,83,95,19,57,10,51,3
59,60,55,77,96,67,14,4,79,50,73,25,98,88,33,36,27,16,51,29,35,10,2
60,61,59,70,10,64,54,90,32,19,57,47,65,68,90,39,95,82,62,92,15,25,5
61,62,96,88,31,66,99,25,19,75,20,65,30,22,10,7,61,9,85,52,52,97,8
62,63,77,88,30,3,58,57,37,47,72,71,28,82,14,84,38,88,26,24,50,26,5
63,64,45,1,92,24,62,87,14,44,6,30,39,33,29,38,36,21,62,37,59,53,9
64,65,89,11,57,22,14,79,28,62,84,20,97,47,99,13,21,57,28,96,48,7,6
65,66,66,51,63,41,28,24,17,61,27,13,20,72,69,29,77,46,80,5,35,25,2
66,67,18,6,20,23,81,80,91,5,87,32,63,22,75,39,25,54,20,16,16,38,10
67,68,34,17,62,74,3,10,26,67,93,48,8,67,5,87,3,80,30,57,26,37,6
68,69,97,55,35,60,94,52,84,45,42,93,19,97,19,19,94,10,13,2,89,44,10
69,70,31,5,10,20,75,48,58,73,30,9,92,24,23,20,32,56,50,41,50,78,9
70,71,44,38,61,58,91,6,46,7,65,44,50,84,9,76,74,43,95,88,85,34,1
71,72,76,93,50,33,63,61,45,31,48,83,6,32,63,1,29,22,45,22,67,5,6
72,73,91,38,87,50,20,50,4,80,25,52,5,57,48,74,25,8,16,69,41,74,7
73,74,33,12,34,23,37,21,14,18,24,62,29,41,20,58,30,4,2,74,87,77,10
74,75,80,26,72,66,53,34,10,93,66,60,57,39,84,50,13,12,92,93,4,47,6
75,76,70,49,29,62,5,23,17,11,29,49,5,89,4,35,51,39,60,68,34,56,10
76,77,64,39,41,39,29,19,20,53,7,30,77,94,32,84,78,42,95,6,15,63,7
77,78,1,35,81,93,37,84,42,52,96,82,78,37,27,2,57,13,89,78,23,41,7
78,79,86,2,81,49,27,84,40,91,52,21,99,8,50,95,80,28,37,54,49,7,7
79,80,33,95,68,87,13,49,63,31,89,18,83,47,91,79,79,93,78,23,17,51,9
80,81,77,41,19,49,10,97,32,17,4,79,50,58,82,47,15,36,24,18,4,22,6
81,82,43,74,34,4,95,2,76,32,24,94,45,15,90,39,86,11,76,40,94,18,4
82,83,17,64,5,63,54,42,40,76,84,96,31,88,7,77,66,80,14,44,53,67,7
83,84,23,82,60,7,81,28,76,50,99,51,21,66,86,87,37,39,29,72,49,58,2
84,85,18,4,51,76,61,5,26,37,98,21,49,76,92,92,20,17,30,80,30,20,4
85,86,55,76,8,54,82,27,15,63,52,42,65,25,71,21,43,74,52,15,14,6,10
86,87,13,15,64,56,70,51,50,29,51,56,69,48,5,29,74,27,9,75,3,32,5
87,88,76,67,15,48,57,92,81,80,96,77,66,74,66,59,12,89,38,75,6,67,1
88,89,61,13,71,99,60,85,72,39,9,85,47,47,66,3,74,58,93,6,18,27,3
89,90,70,6,92,59,62,89,56,93,10,54,52,15,52,31,69,89,5,65,5,36,2
90,91,97,57,52,1,65,7,17,85,50,42,6,90,20,57,65,10,1,46,76,18,1
91,92,40,14,31,59,76,84,39,97,13,59,79,6,71,89,36,55,7,77,71,91,10
92,93,86,61,30,73,90,73,82,10,82,74,40,23,73,2,17,92,70,27,67,98,3
93,94,37,92,34,47,56,88,85,33,45,69,32,18,33,75,94,93,10,51,24,32,2
94,95,48,74,68,20,94,79,8,24,23,81,97,79,44,90,21,33,2,95,91,77,6
95,96,5,63,35,20,52,65,94,43,72,72,29,60,48,54,16,90,80,57,12,4,2
96,97,20,44,75,1,43,50,41,96,46,53,23,57,95,4,95,35,56,44,12,35,3
97,98,17,16,41,47,72,58,51,15,85,19,9,2,61,74,95,16,19,11,11,30,5
98,99,77,25,66,90,80,38,69,75,36,97,10,27,67,61,92,76,75,76,44,9,10
99,100,24,44,82,62,31,33,24,17,75,65,89,70,87,2,14,90,72,35,49,56,6
